timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191019_000417 50 1 20 10 500000 761862692 218 10000 0 8 9774 218 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131.597 124.502 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed761862692.log 51769 hl-extractinstructions.txt 20191019_000629 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_19
20191019_000417 50 1 20 10 500000 631064730 219 10000 0 10 9771 219 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131.811 124.798 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed631064730.log 51770 hl-extractinstructions.txt 20191019_000629 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_17
20191019_000417 50 1 20 10 500000 601514327 197 10000 0 7 9796 197 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131.895 124.787 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed601514327.log 51769 hl-extractinstructions.txt 20191019_000629 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_20
20191019_000417 50 1 20 10 500000 391467625 195 10000 0 6 9799 195 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 132.359 124.978 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed391467625.log 51769 hl-extractinstructions.txt 20191019_000630 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_10
20191019_000417 50 1 20 10 500000 257388880 199 10000 0 4 9797 199 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 132.524 125.519 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed257388880.log 51769 hl-extractinstructions.txt 20191019_000630 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_16
20191019_000417 50 1 20 10 500000 480102295 211 10000 0 6 9783 211 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 133.587 125.200 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed480102295.log 51769 hl-extractinstructions.txt 20191019_000631 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_11
20191019_000417 50 1 20 10 500000 615287595 186 10000 0 5 9809 186 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 133.947 126.349 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed615287595.log 51769 hl-extractinstructions.txt 20191019_000631 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_18
20191019_000417 50 1 20 10 500000 221069975 227 10000 0 8 9765 227 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 137.546 130.259 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed221069975.log 51769 hl-extractinstructions.txt 20191019_000635 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_21
20191019_000417 50 1 20 10 500000 105327160 212 10000 0 12 9776 212 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 141.256 133.994 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed105327160.log 51769 hl-extractinstructions.txt 20191019_000639 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_14
20191019_000540 50 1 20 30 500000 862415775 0 10000 0 7836 2164 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 60.506 53.187 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed862415775.log 51724 hl-extractinstructions.txt 20191019_000640 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_1
