timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150517_235648 50 4 3 100000 117661523 1 10000 9 9991 24 1 99 1000 1 69481 67651 23 1 1000 50 0 100 284 748.213 466.708 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed117661523.log 46554053 q3-extractinstructions.txt 20150518_001436 0.5 554fe3d077683917c0ab2905
20150517_235612 50 4 3 100000 681028781 0 10000 11 9989 24 0 99 1000 1 69386 67540 24 0 1000 50 0 100 258 811.234 476.458 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed681028781.log 46482015 q3-extractinstructions.txt 20150518_001504 0.5 554fe3d077683917c0ab2904
20150518_000010 50 4 3 100000 967561224 0 10000 13 9987 25 0 99 1000 1 69249 67430 24 0 1000 50 0 100 241 727.349 459.095 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed967561224.log 46353526 q3-extractinstructions.txt 20150518_001738 0.5 554fe3d077683917c0ab2907
20150518_000046 50 4 3 100000 420477893 0 10000 11 9989 20 0 99 1000 1 69180 67451 20 0 1000 50 0 100 244 746.668 459.219 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 46315550 q3-extractinstructions.txt 20150518_001834 0.5 554fe3d077683917c0ab2908
20150518_000242 50 4 3 100000 263688301 0 10000 7 9993 26 0 99 1000 1 70081 68178 26 0 1000 50 0 100 300 794.186 465.18 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 46935843 q3-extractinstructions.txt 20150518_002123 0.5 554fe3d077683917c0ab2909
20150518_000851 50 4 3 100000 50746969 0 10000 6 9994 14 0 99 1000 1 69711 67945 14 0 1000 50 0 100 271 754.029 464.368 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 46698671 q3-extractinstructions.txt 20150518_002651 0.5 554fe3d077683917c0ab290a
20150518_000906 50 4 3 100000 533657980 1 10000 6 9994 23 1 99 1000 1 69659 67851 23 1 1000 50 0 100 289 758.265 465.102 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed533657980.log 46651352 q3-extractinstructions.txt 20150518_002709 0.5 554fe3d077683917c0ab290b
20150518_001224 50 5 3 100000 919028296 0 10000 2 9998 53 0 99 1000 1 87650 84573 53 0 1000 50 0 100 352 947.216 587.656 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed919028296.log 58277587 q3-extractinstructions.txt 20150518_003458 0.5 554fe3d077683917c0ab290c
20150518_001517 50 5 3 100000 141246882 0 10000 1 9999 56 0 99 1000 1 86631 83545 56 0 1000 50 0 100 354 910.869 588.56 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed141246882.log 57628982 q3-extractinstructions.txt 20150518_003706 0.5 554fe3d077683917c0ab290e
20150518_001441 50 5 3 100000 103765041 1 10000 2 9998 61 1 99 1000 1 87557 84433 61 1 1000 50 0 100 365 942.433 594.348 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed103765041.log 58209880 q3-extractinstructions.txt 20150518_003709 0.5 554fe3d077683917c0ab290d
20150518_001603 50 5 3 100000 681028781 0 10000 4 9995 58 0 99 1000 1 86736 83778 57 0 1000 50 0 100 324 906.244 587.017 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed681028781.log 57718366 q3-extractinstructions.txt 20150518_003748 0.5 554fe3d077683917c0ab290f
20150518_001840 50 5 3 100000 117661523 0 10000 0 10000 43 0 99 1000 1 86491 83589 43 0 1000 50 0 100 318 1072.040 610.152 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed117661523.log 57556428 q3-extractinstructions.txt 20150518_004315 0.5 554fe3d077683917c0ab2910
20150518_002127 50 5 3 100000 105731136 0 10000 3 9997 51 0 99 1000 1 87732 84549 51 0 1000 50 0 100 340 962.938 590.417 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed105731136.log 58318430 q3-extractinstructions.txt 20150518_004419 0.5 554fe3d077683917c0ab2911
20150518_002152 50 5 3 100000 967561224 0 10000 2 9998 54 0 99 1000 1 86896 83875 53 0 1000 50 0 100 320 1016.993 601.165 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed967561224.log 57804901 q3-extractinstructions.txt 20150518_004534 0.5 554fe3d077683917c0ab2912
20150518_002816 50 5 3 100000 263688301 0 10000 1 9999 66 0 99 1000 1 87271 84234 66 0 1000 50 0 100 343 1008.281 599.855 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 58052888 q3-extractinstructions.txt 20150518_005150 0.5 554fe3d077683917c0ab2914
20150518_002721 50 5 3 100000 420477893 0 10000 1 9999 46 0 99 1000 1 87194 84125 46 0 1000 50 0 100 350 1134.830 617.592 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 57992194 q3-extractinstructions.txt 20150518_005259 0.5 554fe3d077683917c0ab2913
20150518_003637 50 5 3 100000 50746969 0 10000 3 9997 54 0 99 1000 1 86855 83829 54 0 1000 50 0 100 297 934.884 591.322 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 57751516 q3-extractinstructions.txt 20150518_005854 0.5 554fe3d077683917c0ab2915
20150518_003723 50 5 3 100000 533657980 0 10000 1 9999 48 0 99 1000 1 86876 83862 47 0 1000 50 0 100 360 905.676 588.435 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf1000i50d0m100_seed533657980.log 57787824 q3-extractinstructions.txt 20150518_005910 0.5 554fe3d077683917c0ab2916
20150518_003758 50 8 3 100000 919028296 0 10000 0 10000 0 0 99 1000 1 141036 132525 0 0 1000 50 0 100 607 1486.723 969.812 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed919028296.log 92662581 q3-extractinstructions.txt 20150518_011416 0.5 554fe3d077683917c0ab2917
20150518_003854 50 8 3 100000 103765041 0 10000 0 10000 0 0 99 1000 1 139962 131657 0 0 1000 50 0 100 564 1436.977 955.74 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed103765041.log 91964777 q3-extractinstructions.txt 20150518_011416 0.5 554fe3d077683917c0ab2918
20150518_004423 50 8 3 100000 141246882 0 10000 0 10000 1 0 99 1000 1 138858 130611 1 0 1000 50 0 100 556 1416.643 953.54 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed141246882.log 91268867 q3-extractinstructions.txt 20150518_011920 0.5 554fe3d077683917c0ab2919
20150518_004509 50 8 3 100000 681028781 0 10000 0 10000 0 0 99 1000 1 139841 131450 0 0 1000 50 0 100 550 1638.793 986.488 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed681028781.log 91875543 q3-extractinstructions.txt 20150518_012350 0.5 554fe3d077683917c0ab291a
20150518_005209 50 8 3 100000 117661523 0 10000 0 10000 0 0 99 1000 1 139515 131196 0 0 1000 50 0 100 594 1493.840 963.711 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed117661523.log 91651597 q3-extractinstructions.txt 20150518_012819 0.5 554fe3d077683917c0ab291b
20150518_005234 50 8 3 100000 105731136 0 10000 0 10000 0 0 99 1000 1 139843 131447 0 0 1000 50 0 100 544 1503.672 961.856 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed105731136.log 91833086 q3-extractinstructions.txt 20150518_012854 0.5 554fe3d077683917c0ab291c
20150518_005929 50 8 3 100000 420477893 0 10000 0 10000 0 0 99 1000 1 139460 131136 0 0 1000 50 0 100 532 1543.195 954.804 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 91628833 q3-extractinstructions.txt 20150518_013626 0.5 554fe3d077683917c0ab291e
20150518_005913 50 8 3 100000 967561224 0 10000 0 10000 0 0 99 1000 1 138432 130342 0 0 1000 50 0 100 500 1654.452 966.847 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed967561224.log 90948111 q3-extractinstructions.txt 20150518_013755 0.5 554fe3d077683917c0ab291d
20150518_010256 50 8 3 100000 263688301 0 10000 0 10000 0 0 99 1000 1 139778 131338 0 0 1000 50 0 100 566 1649.394 976.317 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 91821412 q3-extractinstructions.txt 20150518_014139 0.5 554fe3d077683917c0ab291f
20150518_011430 50 8 3 100000 50746969 0 10000 0 10000 0 0 99 1000 1 139041 130847 0 0 1000 50 0 100 556 1491.284 957.331 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 91379379 q3-extractinstructions.txt 20150518_015043 0.5 554fe3d077683917c0ab2920
20150518_011707 50 8 3 100000 533657980 0 10000 0 10000 1 0 99 1000 1 139590 131448 1 0 1000 50 0 100 529 1496.910 956.505 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf1000i50d0m100_seed533657980.log 91686004 q3-extractinstructions.txt 20150518_015331 0.5 554fe3d077683917c0ab2921
20150518_012655 50 10 3 100000 103765041 0 10000 0 10000 0 0 99 1000 1 173655 160692 0 0 1000 50 0 100 675 1916.689 1220.099 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed103765041.log 113591586 q3-extractinstructions.txt 20150518_021319 0.5 554fe3d077683917c0ab2923
20150518_012358 50 10 3 100000 919028296 0 10000 0 10000 0 0 99 1000 1 174538 161474 0 0 1000 50 0 100 713 2073.161 1260.925 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed919028296.log 114164261 q3-extractinstructions.txt 20150518_021322 0.5 554fe3d077683917c0ab2922
20150518_012901 50 10 3 100000 141246882 0 10000 0 10000 0 0 99 1000 1 173997 160712 0 0 1000 50 0 100 685 1812.607 1202.908 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed141246882.log 113794233 q3-extractinstructions.txt 20150518_021342 0.5 554fe3d077683917c0ab2924
20150518_013631 50 10 3 100000 681028781 0 10000 0 10000 0 0 99 1000 1 174280 160935 0 0 1000 50 0 100 667 1823.441 1206.747 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed681028781.log 113896779 q3-extractinstructions.txt 20150518_022137 0.5 554fe3d077683917c0ab2925
20150518_013807 50 10 3 100000 117661523 0 10000 0 10000 0 0 99 1000 1 173792 160789 0 0 1000 50 0 100 692 1867.918 1207.714 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed117661523.log 113694374 q3-extractinstructions.txt 20150518_022357 0.5 554fe3d077683917c0ab2926
20150518_014210 50 10 3 100000 967561224 0 10000 0 10000 0 0 99 1000 1 174002 160855 0 0 1000 50 0 100 681 1952.754 1205.747 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed967561224.log 113780286 q3-extractinstructions.txt 20150518_022929 0.5 554fe3d077683917c0ab2928
20150518_014145 50 10 3 100000 105731136 0 10000 0 10000 0 0 99 1000 1 174901 161536 0 0 1000 50 0 100 724 2138.309 1237.072 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed105731136.log 114336949 q3-extractinstructions.txt 20150518_023220 0.5 554fe3d077683917c0ab2927
20150518_015343 50 10 3 100000 420477893 0 10000 0 10000 0 0 99 1000 1 174669 161477 0 0 1000 50 0 100 698 2071.010 1229.584 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 114209667 q3-extractinstructions.txt 20150518_024318 0.5 554fe3d077683917c0ab2929
20150518_020657 50 10 3 100000 263688301 0 10000 0 10000 0 0 99 1000 1 175315 162075 0 0 1000 50 0 100 708 1985.210 1218.025 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 114650233 q3-extractinstructions.txt 20150518_025510 0.5 554fe3d077683917c0ab292a
20150518_021341 50 10 3 100000 50746969 0 10000 0 10000 0 0 99 1000 1 174288 161020 0 0 1000 50 0 100 700 1893.508 1220.801 ../q3/./log/doc50cop10lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 113956778 q3-extractinstructions.txt 20150518_030014 0.5 554fe3d077683917c0ab292b
