timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_024826 50 3 3 100000 533657980 327 10000 69 9741 4511 327 9 10000 1 40072 29416 5328 288 0 10 0 0 0 353.652 143.677 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed533657980.log 28433632 q3-extractinstructions.txt 20150515_025631 0.5 554fe34577683917c0a324d0
20150515_024852 50 4 3 100000 919028296 71 10000 9 9962 1179 71 9 10000 1 54995 42567 1111 69 0 10 0 0 0 495.994 188.542 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 37750449 q3-extractinstructions.txt 20150515_030011 0.5 554fe34577683917c0a324d1
20150515_024857 50 4 3 100000 103765041 58 10000 10 9974 1127 58 9 10000 1 54772 42542 1059 53 0 10 0 0 0 503.721 192.926 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 37555401 q3-extractinstructions.txt 20150515_030024 0.5 554fe34577683917c0a324d2
20150515_025134 50 4 3 100000 141246882 63 10000 8 9973 1147 63 9 10000 1 54879 42568 1096 53 0 10 0 0 0 560.197 178.434 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 37594118 q3-extractinstructions.txt 20150515_030402 0.5 554fe34577683917c0a324d3
20150515_025139 50 4 3 100000 681028781 55 10000 12 9972 1144 55 9 10000 1 55011 42578 1087 52 0 10 0 0 0 563.860 185.891 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 37623515 q3-extractinstructions.txt 20150515_030414 0.5 554fe34577683917c0a324d4
20150515_025155 50 4 3 100000 117661523 56 10000 13 9974 1178 56 9 10000 1 54991 42439 1137 49 0 10 0 0 0 551.897 175.641 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 37618276 q3-extractinstructions.txt 20150515_030416 0.5 554fe34577683917c0a324d5
20150515_025411 50 4 3 100000 105731136 59 10000 12 9972 1170 59 9 10000 1 55181 42696 1085 52 0 10 0 0 0 514.541 189.603 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed105731136.log 37793443 q3-extractinstructions.txt 20150515_030606 0.5 554fe34577683917c0a324d6
20150515_025436 50 4 3 100000 967561224 50 10000 9 9973 1181 50 9 10000 1 55065 42601 1107 45 0 10 0 0 0 563.151 185.594 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed967561224.log 37759814 q3-extractinstructions.txt 20150515_030726 0.5 554fe34577683917c0a324d7
20150515_025642 50 4 3 100000 420477893 46 10000 12 9978 1141 46 9 10000 1 54934 42405 1095 41 0 10 0 0 0 571.080 185.486 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 37581973 q3-extractinstructions.txt 20150515_030937 0.5 554fe34577683917c0a324d8
20150515_030020 50 4 3 100000 263688301 47 10000 16 9967 1202 47 9 10000 1 55068 42571 1119 42 0 10 0 0 0 582.509 201.193 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed263688301.log 37737938 q3-extractinstructions.txt 20150515_031336 0.5 554fe34577683917c0a324d9
20150515_030035 50 4 3 100000 50746969 65 10000 15 9962 1151 65 9 10000 1 54886 42440 1113 61 0 10 0 0 0 579.951 204.159 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed50746969.log 37584808 q3-extractinstructions.txt 20150515_031346 0.5 554fe34577683917c0a324da
20150515_030413 50 4 3 100000 533657980 51 10000 5 9982 1097 51 9 10000 1 54558 42399 1034 45 0 10 0 0 0 527.000 213.362 ../q3/./log/doc50cop4lif3_af10000s1tTOTAL_gf0i10d0m0_seed533657980.log 37418374 q3-extractinstructions.txt 20150515_031624 0.5 554fe34577683917c0a324db
20150515_030428 50 5 3 100000 919028296 6 10000 3 9993 2553 6 9 10000 1 69207 48352 2613 5 0 10 0 0 0 698.726 270.864 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 46470250 q3-extractinstructions.txt 20150515_032031 0.5 554fe34577683917c0a324dc
20150515_030433 50 5 3 100000 103765041 15 10000 3 9991 2445 15 9 10000 1 68591 48048 2524 13 0 10 0 0 0 696.270 270.786 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 46128284 q3-extractinstructions.txt 20150515_032033 0.5 554fe34577683917c0a324dd
