"docsize"	"shelfsize"	"copies"	"lifem"	"simlength"	"docstotal"	"auditfrequency"	"auditsegments"	"glitchfreq"	"glitchimpact"	"glitchdecay"	"glitchmaxlife"	"serverdefaultlife"	"shockfreq"	"shockimpact"	"shockmaxlife"	"shockspan"	"shocktype"	"mdmlosspct"	"n"
50	1	5	10	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	10	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	10	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0.1	21
50	1	5	10	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0.1	21
50	1	5	10	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0.1	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	20	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	30	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	50	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	100	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	200	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	300	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	500	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	20	5000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	20	10000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	50	5000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	50	10000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	90	5000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	90	10000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	100	5000	2	2	0	21
50	1	5	1000	100000	10000	10000	1	0	0	0	0	100000	20000	100	10000	2	2	0	21
