timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191015_231407 50 1 1 2 300000 106595100 9943 10000 57 0 0 9943 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.194 10.352 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed106595100.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_15
20191015_231407 50 1 1 2 300000 993928726 9936 10000 64 0 0 9936 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.172 10.365 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed993928726.log 35700 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_7
20191015_231407 50 1 1 2 300000 521589958 9951 10000 49 0 0 9951 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.186 10.395 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed521589958.log 35699 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_6
20191015_231407 50 1 1 2 300000 133671816 9946 10000 54 0 0 9946 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.295 10.469 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed133671816.log 35699 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_8
20191015_231407 50 1 1 2 300000 615287595 9944 10000 56 0 0 9944 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.253 10.387 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed615287595.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_18
20191015_231407 50 1 1 2 300000 364192286 9951 10000 49 0 0 9951 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.313 10.268 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed364192286.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_12
20191015_231407 50 1 1 2 300000 160211880 9938 10000 62 0 0 9938 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.436 10.615 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed160211880.log 35700 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_3
20191015_231407 50 1 1 2 300000 391467625 9942 10000 58 0 0 9942 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.464 10.470 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed391467625.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_10
20191015_231417 50 1 1 5 300000 160211880 8718 10000 1282 0 0 8718 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.161 5.441 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed160211880.log 35698 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_3
20191015_231417 50 1 1 5 300000 862415775 8725 10000 1275 0 0 8725 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.217 5.480 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed862415775.log 35698 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_1
