timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170420_175825 50 1 1 20 100000 141246882 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 16 100000 0 0 0 0 2 0 3.271 2.421 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed141246882.log 12973 hl-extractinstructions.txt 20170420_175837 0.5 f25897c011b1f551706e04a0ebecc652173038d0_3
20170420_175826 50 1 1 20 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 7 100000 0 0 0 0 2 0 2.380 1.406 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed681028781.log 12983 hl-extractinstructions.txt 20170420_175837 0.5 f25897c011b1f551706e04a0ebecc652173038d0_4
20170420_175828 50 1 1 20 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 3 100000 0 0 0 0 2 0 1.699 0.906 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed105731136.log 12957 hl-extractinstructions.txt 20170420_175838 0.5 f25897c011b1f551706e04a0ebecc652173038d0_6
20170420_175827 50 1 1 20 100000 117661523 1630 10000 8370 0 0 1630 9 10000 1 0 0 0 1485 3333 33 0 1000 15 100000 0 0 0 0 2 0 2.942 2.219 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed117661523.log 12934 hl-extractinstructions.txt 20170420_175838 0.5 f25897c011b1f551706e04a0ebecc652173038d0_5
20170420_175829 50 1 1 20 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 19 100000 0 0 0 0 2 0 2.432 1.75 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed967561224.log 12970 hl-extractinstructions.txt 20170420_175839 0.5 f25897c011b1f551706e04a0ebecc652173038d0_7
20170420_175841 50 1 1 20 100000 420477893 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 5 100000 0 0 0 0 2 0 1.937 1.234 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed420477893.log 12959 hl-extractinstructions.txt 20170420_175851 0.5 f25897c011b1f551706e04a0ebecc652173038d0_8
20170420_175843 50 1 1 20 100000 50746969 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 9 100000 0 0 0 0 2 0 1.732 1.063 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed50746969.log 12982 hl-extractinstructions.txt 20170420_175853 0.5 f25897c011b1f551706e04a0ebecc652173038d0_10
20170420_175842 50 1 1 20 100000 263688301 1740 10000 8260 0 0 1740 9 10000 1 0 0 0 1565 3333 33 0 1000 27 100000 0 0 0 0 2 0 3.130 2.313 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed263688301.log 12951 hl-extractinstructions.txt 20170420_175853 0.5 f25897c011b1f551706e04a0ebecc652173038d0_9
20170420_175844 50 1 1 20 100000 533657980 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 3 100000 0 0 0 0 2 0 1.447 0.735 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed533657980.log 12980 hl-extractinstructions.txt 20170420_175854 0.5 f25897c011b1f551706e04a0ebecc652173038d0_11
20170420_175845 50 1 1 20 100000 711283608 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 4 100000 0 0 0 0 2 0 1.334 0.735 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed711283608.log 12926 hl-extractinstructions.txt 20170420_175854 0.5 f25897c011b1f551706e04a0ebecc652173038d0_12
20170420_175857 50 1 1 20 100000 597296547 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 17 100000 0 0 0 0 2 0 2.429 1.718 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed597296547.log 12999 hl-extractinstructions.txt 20170420_175908 0.5 f25897c011b1f551706e04a0ebecc652173038d0_13
20170420_175858 50 1 1 20 100000 664375964 1732 10000 8268 0 0 1732 9 10000 1 0 0 0 1568 3333 33 0 1000 24 100000 0 0 0 0 2 0 2.901 2.063 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed664375964.log 12927 hl-extractinstructions.txt 20170420_175909 0.5 f25897c011b1f551706e04a0ebecc652173038d0_14
20170420_175859 50 1 1 20 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 2 100000 0 0 0 0 2 0 1.847 1.062 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed258760793.log 12962 hl-extractinstructions.txt 20170420_175909 0.5 f25897c011b1f551706e04a0ebecc652173038d0_15
