timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170318_154818 50 1 1 30 100000 141246882 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 1 2.692 1.922 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed141246882.log 12974 hl-extractinstructions.txt 20170318_154829 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_3
20170318_154821 50 1 1 30 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 1.516 0.859 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed681028781.log 12994 hl-extractinstructions.txt 20170318_154831 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_4
20170318_154823 50 1 1 30 100000 117661523 1071 10000 8929 0 0 1071 9 10000 1 0 0 0 988 0 0 0 0 0 100000 30000 50 10000 1 2 3 2.317 1.625 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed117661523.log 12939 hl-extractinstructions.txt 20170318_154834 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_5
20170318_154826 50 1 1 30 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 1.536 0.875 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed105731136.log 12967 hl-extractinstructions.txt 20170318_154835 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_6
20170318_154827 50 1 1 30 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 2.247 1.531 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed967561224.log 12973 hl-extractinstructions.txt 20170318_154837 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_7
20170318_154830 50 1 1 30 100000 420477893 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 5 1.355 0.734 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed420477893.log 12970 hl-extractinstructions.txt 20170318_154839 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_8
20170318_154832 50 1 1 30 100000 263688301 1067 10000 8933 0 0 1067 9 10000 1 0 0 0 978 0 0 0 0 0 100000 30000 50 10000 1 2 2 2.154 1.547 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed263688301.log 12956 hl-extractinstructions.txt 20170318_154842 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_9
20170318_154834 50 1 1 30 100000 50746969 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 3 1.546 0.86 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed50746969.log 12990 hl-extractinstructions.txt 20170318_154843 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_10
20170318_154836 50 1 1 30 100000 533657980 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 1.363 0.672 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed533657980.log 12992 hl-extractinstructions.txt 20170318_154845 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_11
20170318_154839 50 1 1 30 100000 711283608 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 1 1.354 0.672 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed711283608.log 12938 hl-extractinstructions.txt 20170318_154848 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_12
20170318_154841 50 1 1 30 100000 597296547 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 1.699 1.047 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed597296547.log 13001 hl-extractinstructions.txt 20170318_154850 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_13
20170318_154844 50 1 1 30 100000 664375964 1128 10000 8872 0 0 1128 9 10000 1 0 0 0 1015 0 0 0 0 0 100000 30000 50 10000 1 2 3 2.204 1.625 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed664375964.log 12934 hl-extractinstructions.txt 20170318_154854 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_14
20170318_154856 50 1 1 30 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 3 1.528 0.859 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed258760793.log 12974 hl-extractinstructions.txt 20170318_154905 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_15
20170318_154858 50 1 1 30 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 3 2.083 1.39 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed666549275.log 12994 hl-extractinstructions.txt 20170318_154908 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_16
20170318_154900 50 1 1 30 100000 376517787 1064 10000 8936 0 0 1064 9 10000 1 0 0 0 961 0 0 0 0 0 100000 30000 50 10000 1 2 0 2.220 1.531 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed376517787.log 12976 hl-extractinstructions.txt 20170318_154910 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_17
20170318_154903 50 1 1 30 100000 817713633 1077 10000 8923 0 0 1077 9 10000 1 0 0 0 975 0 0 0 0 0 100000 30000 50 10000 1 2 2 2.209 1.546 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed817713633.log 12957 hl-extractinstructions.txt 20170318_154912 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_18
