timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170317_135208 50 1 1 20 100000 420477893 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.443 0.703 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed420477893.log 12970 hl-extractinstructions.txt 20170317_135217 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_8
20170317_135210 50 1 1 20 100000 263688301 1583 10000 8417 0 0 1583 9 10000 1 0 0 0 1451 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.435 1.781 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed263688301.log 12960 hl-extractinstructions.txt 20170317_135220 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_9
20170317_135212 50 1 1 20 100000 50746969 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.558 0.89 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed50746969.log 12994 hl-extractinstructions.txt 20170317_135221 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_10
20170317_135214 50 1 1 20 100000 533657980 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.381 0.75 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed533657980.log 12990 hl-extractinstructions.txt 20170317_135223 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_11
20170317_135217 50 1 1 20 100000 711283608 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.282 0.656 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed711283608.log 12938 hl-extractinstructions.txt 20170317_135226 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_12
20170317_135229 50 1 1 20 100000 597296547 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 2.155 1.5 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed597296547.log 13008 hl-extractinstructions.txt 20170317_135239 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_13
20170317_135231 50 1 1 20 100000 664375964 1591 10000 8409 0 0 1591 9 10000 1 0 0 0 1450 0 0 0 0 0 100000 20000 50 10000 1 2 2 2.484 1.765 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed664375964.log 12936 hl-extractinstructions.txt 20170317_135241 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_14
20170317_135233 50 1 1 20 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.679 0.875 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed258760793.log 12974 hl-extractinstructions.txt 20170317_135242 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_15
20170317_135236 50 1 1 20 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.033 1.328 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed666549275.log 12996 hl-extractinstructions.txt 20170317_135246 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_16
20170317_135238 50 1 1 20 100000 376517787 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 1 2.767 2.047 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed376517787.log 12994 hl-extractinstructions.txt 20170317_135248 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_17
20170317_135240 50 1 1 20 100000 817713633 1607 10000 8393 0 0 1607 9 10000 1 0 0 0 1453 0 0 0 0 0 100000 20000 50 10000 1 2 2 2.612 1.875 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed817713633.log 12961 hl-extractinstructions.txt 20170317_135250 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_18
20170317_135242 50 1 1 20 100000 519606501 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.519 1.859 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed519606501.log 12963 hl-extractinstructions.txt 20170317_135252 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_19
20170317_135244 50 1 1 20 100000 715258232 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 5 1.738 1.109 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed715258232.log 12975 hl-extractinstructions.txt 20170317_135254 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_20
20170317_135246 50 1 1 20 100000 792850679 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.403 1.718 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed792850679.log 12985 hl-extractinstructions.txt 20170317_135256 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_21
20170317_135249 50 1 1 30 100000 919028296 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.795 1.094 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed919028296.log 12972 hl-extractinstructions.txt 20170317_135258 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_1
20170317_135251 50 1 1 30 100000 103765041 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.668 1.0 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed103765041.log 12972 hl-extractinstructions.txt 20170317_135300 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_2
