timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170514_164542 50 1 1 20 100000 817713633 1623 10000 8377 0 0 1623 9 10000 1 0 0 0 1473 0 0 0 0 0 0 0 0 0 0 2 0 8.900 5.016 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed817713633.log 1010778 hl-extractinstructions.txt 20170514_164602 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_18
20170514_164544 50 1 1 20 100000 519606501 1621 10000 8379 0 0 1621 9 10000 1 0 0 0 1487 0 0 0 0 0 0 0 0 0 0 2 0 9.738 5.375 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed519606501.log 1013561 hl-extractinstructions.txt 20170514_164604 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_19
20170514_164555 50 1 1 20 100000 715258232 1598 10000 8402 0 0 1598 9 10000 1 0 0 0 1445 0 0 0 0 0 0 0 0 0 0 2 0 5.966 3.969 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed715258232.log 990028 hl-extractinstructions.txt 20170514_164613 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_20
20170514_164609 50 1 1 30 100000 919028296 1133 10000 8867 0 0 1133 9 10000 1 0 0 0 1028 0 0 0 0 0 0 0 0 0 0 2 0 6.776 4.328 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed919028296.log 714983 hl-extractinstructions.txt 20170514_164627 0.5 0cde550d29709dd4ef53946674c18a125627ef14_1
20170514_164608 50 1 1 20 100000 792850679 1649 10000 8351 0 0 1649 9 10000 1 0 0 0 1489 0 0 0 0 0 0 0 0 0 0 2 0 7.914 5.046 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed792850679.log 1021127 hl-extractinstructions.txt 20170514_164629 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_21
20170514_164623 50 1 1 30 100000 141246882 1079 10000 8921 0 0 1079 9 10000 1 0 0 0 978 0 0 0 0 0 0 0 0 0 0 2 0 7.142 4.063 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed141246882.log 688868 hl-extractinstructions.txt 20170514_164641 0.5 0cde550d29709dd4ef53946674c18a125627ef14_3
20170514_164621 50 1 1 30 100000 103765041 1122 10000 8878 0 0 1122 9 10000 1 0 0 0 1013 0 0 0 0 0 0 0 0 0 0 2 0 7.008 4.063 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed103765041.log 713584 hl-extractinstructions.txt 20170514_164640 0.5 0cde550d29709dd4ef53946674c18a125627ef14_2
20170514_164635 50 1 1 30 100000 681028781 1097 10000 8903 0 0 1097 9 10000 1 0 0 0 990 0 0 0 0 0 0 0 0 0 0 2 0 8.287 4.109 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed681028781.log 693548 hl-extractinstructions.txt 20170514_164654 0.5 0cde550d29709dd4ef53946674c18a125627ef14_4
20170514_164647 50 1 1 30 100000 117661523 1089 10000 8911 0 0 1089 9 10000 1 0 0 0 1001 0 0 0 0 0 0 0 0 0 0 2 0 7.489 4.157 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed117661523.log 695010 hl-extractinstructions.txt 20170514_164705 0.5 0cde550d29709dd4ef53946674c18a125627ef14_5
20170514_164650 50 1 1 30 100000 105731136 1043 10000 8957 0 0 1043 9 10000 1 0 0 0 932 0 0 0 0 0 0 0 0 0 0 2 0 7.045 4.203 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed105731136.log 665663 hl-extractinstructions.txt 20170514_164708 0.5 0cde550d29709dd4ef53946674c18a125627ef14_6
