../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 20170525_153815EDT 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 

Reordered tables based on 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 
(is bad glitch worse than server finite life?)(data merged and subsetted) 

Input data from 		 ../hl/data/GiantOutput_glitchvslife_20170522_edited_03.txt 
Output analysis into 	 ../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 

analysis tables by 		 ./ShelfAnalyze.r 	 20170514_131518EDT 
and summarize script 	 ./summ-glitchvslife-4.r 	 20170525_114100EDT 
at 	 20170525_153815EDT 



Summary losses (midmeans), normal order: freq impact life copies 
(varying from slowest to fastest, i.e., copies varies most quickly) 

    glitchfreq impact duration lifem copies svrdeflife lost midmean median Nreps
99        3333     90      250    20      4          0         0.00      0    21
100       3333     90      250    20      5          0         0.00      0    21
101       3333     90      250    30      1          0      1482.45   1505    21
102       3333     90      250    30      2          0        23.55     24    21
103       3333     90      250    30      3          0         0.00      0    21
104       3333     90      250    30      4          0         0.00      0    21
105       3333     90      250    30      5          0         0.00      0    21
106       3333     90      250    50      1          0       878.91    886    21
107       3333     90      250    50      2          0         8.18      8    21
108       3333     90      250    50      3          0         0.00      0    21
109       3333     90      250    50      4          0         0.00      0    21
110       3333     90      250    50      5          0         0.00      0    21
111       3333     90      250   100      1          0       422.18    423    21
112       3333     90      250   100      2          0         2.18      2    21
113       3333     90      250   100      3          0         0.00      0    21
114       3333     90      250   100      4          0         0.00      0    21
115       3333     90      250   100      5          0         0.00      0    21
116       3333     90      250   200      1          0       200.18    199    21
117       3333     90      250   200      2          0         0.09      0    21
118       3333     90      250   200      3          0         0.00      0    21
119       3333     90      250   200      4          0         0.00      0    21
120       3333     90      250   200      5          0         0.00      0    21
121       3333     90      250   300      1          0       128.36    129    21
122       3333     90      250   300      2          0         0.00      0    21
123       3333     90      250   300      3          0         0.00      0    21
124       3333     90      250   300      4          0         0.00      0    21
125       3333     90      250   300      5          0         0.00      0    21
126       3333     90      250   500      1          0        79.64     80    21
127       3333     90      250   500      2          0         0.00      0    21
128       3333     90      250   500      3          0         0.00      0    21
