timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_132453 50 4 3 100000 141246882 0 10000 8 9992 112 0 39 2500 1 63681 59748 109 0 0 10 0 0 0 471.962 299.257 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed141246882.log 42652254 q3-extractinstructions.txt 20150515_133710 0.5 554fe34577683917c0a31fab
20150515_132518 50 4 3 100000 681028781 1 10000 12 9988 107 1 39 2500 1 63617 59778 101 1 0 10 0 0 0 469.546 298.414 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed681028781.log 42632446 q3-extractinstructions.txt 20150515_133733 0.5 554fe34577683917c0a31fac
20150515_132523 50 4 3 100000 117661523 0 10000 13 9987 81 0 39 2500 1 63777 59942 78 0 0 10 0 0 0 469.781 298.789 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed117661523.log 42723561 q3-extractinstructions.txt 20150515_133739 0.5 554fe34577683917c0a31fad
20150515_132841 50 4 3 100000 105731136 1 10000 11 9989 114 1 39 2500 1 64065 60141 111 1 0 10 0 0 0 476.872 302.626 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed105731136.log 42888278 q3-extractinstructions.txt 20150515_134110 0.5 554fe34577683917c0a31fae
20150515_132856 50 4 3 100000 967561224 3 10000 10 9987 103 3 39 2500 1 63859 60030 101 3 0 10 0 0 0 494.811 314.779 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed967561224.log 42836955 q3-extractinstructions.txt 20150515_134144 0.5 554fe34577683917c0a31faf
20150515_133012 50 4 3 100000 420477893 0 10000 13 9987 92 0 39 2500 1 63685 59746 91 0 0 10 0 0 0 481.820 307.01 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed420477893.log 42663715 q3-extractinstructions.txt 20150515_134248 0.5 554fe34577683917c0a31fb0
20150515_133339 50 4 3 100000 263688301 2 10000 15 9985 98 2 39 2500 1 63833 59992 92 2 0 10 0 0 0 507.878 318.414 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed263688301.log 42798091 q3-extractinstructions.txt 20150515_134634 0.5 554fe34577683917c0a31fb1
20150515_133354 50 4 3 100000 50746969 1 10000 16 9984 88 1 39 2500 1 63713 59901 85 1 0 10 0 0 0 537.265 323.827 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed50746969.log 42691316 q3-extractinstructions.txt 20150515_134709 0.5 554fe34577683917c0a31fb2
20150515_133721 50 4 3 100000 533657980 2 10000 3 9996 114 2 39 2500 1 63242 59382 113 2 0 10 0 0 0 498.907 312.75 ../q3/./log/doc50cop4lif3_af2500s1tTOTAL_gf0i10d0m0_seed533657980.log 42408396 q3-extractinstructions.txt 20150515_134945 0.5 554fe34577683917c0a31fb3
20150515_133747 50 5 3 100000 919028296 0 10000 3 9997 270 0 39 2500 1 79748 73153 263 0 0 10 0 0 0 644.273 390.298 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed919028296.log 52935143 q3-extractinstructions.txt 20150515_135359 0.5 554fe34577683917c0a31fb4
