timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20181022_163137 50 1 4 3 1000000 711283608 157 10000 0 9996 3687 157 99 10000 1 TOTAL 427118 413378 13740 156 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1138.943 1133.929 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed711283608.log 47995 hl-extractinstructions.txt 20181022_165037 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_12
20181022_163136 50 1 4 3 1000000 533657980 142 10000 0 9998 3768 142 99 10000 1 TOTAL 428829 414855 13974 141 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1143.054 1138.266 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed533657980.log 47996 hl-extractinstructions.txt 20181022_165040 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_11
20181022_163158 50 1 4 3 1000000 597296547 125 10000 0 9999 3609 125 99 10000 1 TOTAL 427972 414439 13533 125 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1141.615 1137.616 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed597296547.log 47995 hl-extractinstructions.txt 20181022_165101 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_13
20181022_163203 50 1 4 3 1000000 376517787 136 10000 0 9999 3730 136 99 10000 1 TOTAL 428356 414715 13641 135 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1150.006 1145.930 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed376517787.log 47995 hl-extractinstructions.txt 20181022_165113 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_17
20181022_163225 50 1 4 3 1000000 519606501 142 10000 0 9998 3691 142 99 10000 1 TOTAL 428597 414905 13692 142 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1141.024 1137.204 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed519606501.log 47995 hl-extractinstructions.txt 20181022_165126 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_19
20181022_163201 50 1 4 3 1000000 666549275 137 10000 0 9997 3734 137 99 10000 1 TOTAL 428075 414479 13596 136 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1169.827 1165.567 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed666549275.log 47995 hl-extractinstructions.txt 20181022_165132 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_16
20181022_163200 50 1 4 3 1000000 258760793 149 10000 0 9992 3730 149 99 10000 1 TOTAL 428975 415145 13830 145 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1171.928 1167.723 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed258760793.log 47996 hl-extractinstructions.txt 20181022_165133 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_15
20181022_163159 50 1 4 3 1000000 664375964 177 10000 0 9993 3663 177 99 10000 1 TOTAL 426991 413377 13614 176 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1174.312 1170.044 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed664375964.log 47995 hl-extractinstructions.txt 20181022_165134 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_14
20181022_163246 50 1 4 3 1000000 715258232 146 10000 0 9996 3683 146 99 10000 1 TOTAL 428905 415243 13662 143 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1137.832 1134.627 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed715258232.log 47996 hl-extractinstructions.txt 20181022_165144 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_20
20181022_163214 50 1 4 3 1000000 817713633 146 10000 0 9997 3655 146 99 10000 1 TOTAL 427443 413874 13569 146 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1172.113 1168.460 ../hl201810/LONG100/log/doc50cop4shlf1lif3_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed817713633.log 47995 hl-extractinstructions.txt 20181022_165146 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 a61a02890c4964c139b1be8be85ce1aef0ebc976_18
