timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20150102_142704 50 3 50 100000 711283608 0 10000 7456 2521 30 0 9 10000 1 2651 2599 26 0 14.175 10.484 ../q2/d50a10000s1long100/logb0050/c03d50b0050s711283608.log 313703 q2-extractinstructions-02.txt 20150102_191942 0.4
20150102_143142 50 3 50 100000 71232281 0 10000 7341 2640 26 0 9 10000 1 2733 2683 25 0 14.300 10.546 ../q2/d50a10000s1long100/logb0050/c03d50b0050s71232281.log 327364 q2-extractinstructions-02.txt 20150102_191943 0.4
20150102_142814 50 3 50 100000 715258232 1 10000 7324 2653 29 1 9 10000 1 2768 2712 28 1 14.589 10.592 ../q2/d50a10000s1long100/logb0050/c03d50b0050s715258232.log 329402 q2-extractinstructions-02.txt 20150102_191944 0.4
20150102_142955 50 3 50 100000 731421358 0 10000 7444 2537 22 0 9 10000 1 2613 2577 18 0 14.220 10.514 ../q2/d50a10000s1long100/logb0050/c03d50b0050s731421358.log 315145 q2-extractinstructions-02.txt 20150102_191945 0.4
20150102_143137 50 3 50 100000 764644760 0 10000 7402 2569 34 0 9 10000 1 2678 2614 32 0 15.014 11.139 ../q2/d50a10000s1long100/logb0050/c03d50b0050s764644760.log 320119 q2-extractinstructions-02.txt 20150102_191946 0.4
20150102_142859 50 3 50 100000 771297240 0 10000 7376 2601 30 0 9 10000 1 2752 2700 26 0 15.762 10.53 ../q2/d50a10000s1long100/logb0050/c03d50b0050s771297240.log 323228 q2-extractinstructions-02.txt 20150102_191947 0.4
20150102_142820 50 3 50 100000 792850679 0 10000 7453 2528 27 0 9 10000 1 2661 2613 24 0 14.178 10.498 ../q2/d50a10000s1long100/logb0050/c03d50b0050s792850679.log 314075 q2-extractinstructions-02.txt 20150102_191948 0.4
20150102_142754 50 3 50 100000 817713633 0 10000 7417 2567 24 0 9 10000 1 2656 2612 22 0 14.235 10.499 ../q2/d50a10000s1long100/logb0050/c03d50b0050s817713633.log 318365 q2-extractinstructions-02.txt 20150102_191949 0.4
20150102_143202 50 3 50 100000 835080798 0 10000 7490 2486 28 0 9 10000 1 2548 2494 27 0 14.400 10.452 ../q2/d50a10000s1long100/logb0050/c03d50b0050s835080798.log 309653 q2-extractinstructions-02.txt 20150102_191950 0.4
20150102_143157 50 3 50 100000 855242110 0 10000 7461 2526 19 0 9 10000 1 2632 2598 17 0 15.648 10.435 ../q2/d50a10000s1long100/logb0050/c03d50b0050s855242110.log 313120 q2-extractinstructions-02.txt 20150102_191951 0.4
20150102_143026 50 3 50 100000 869373100 1 10000 7396 2577 31 1 9 10000 1 2695 2635 30 0 14.260 10.545 ../q2/d50a10000s1long100/logb0050/c03d50b0050s869373100.log 320852 q2-extractinstructions-02.txt 20150102_191952 0.4
20150102_142536 50 3 50 100000 919028296 0 10000 7391 2587 28 0 9 10000 1 2730 2676 27 0 15.883 10.483 ../q2/d50a10000s1long100/logb0050/c03d50b0050s919028296.log 321426 q2-extractinstructions-02.txt 20150102_191953 0.4
20150102_142925 50 3 50 100000 932031761 0 10000 7451 2527 26 0 9 10000 1 2628 2582 23 0 15.424 10.437 ../q2/d50a10000s1long100/logb0050/c03d50b0050s932031761.log 314300 q2-extractinstructions-02.txt 20150102_191954 0.4
20150102_143208 50 3 50 100000 937674136 0 10000 7437 2545 27 0 9 10000 1 2663 2617 23 0 14.319 10.483 ../q2/d50a10000s1long100/logb0050/c03d50b0050s937674136.log 315959 q2-extractinstructions-02.txt 20150102_191955 0.4
20150102_142627 50 3 50 100000 967561224 1 10000 7389 2584 32 1 9 10000 1 2723 2669 27 1 15.666 10.452 ../q2/d50a10000s1long100/logb0050/c03d50b0050s967561224.log 321677 q2-extractinstructions-02.txt 20150102_191956 0.4
20150102_142834 50 3 50 100000 969331491 0 10000 7462 2522 19 0 9 10000 1 2639 2605 17 0 15.474 10.468 ../q2/d50a10000s1long100/logb0050/c03d50b0050s969331491.log 312985 q2-extractinstructions-02.txt 20150102_191958 0.4
20150102_143016 50 3 50 100000 974358641 0 10000 7447 2531 25 0 9 10000 1 2634 2586 24 0 16.311 11.122 ../q2/d50a10000s1long100/logb0050/c03d50b0050s974358641.log 314758 q2-extractinstructions-02.txt 20150102_191959 0.4
20150102_143046 50 3 50 100000 981597449 1 10000 7366 2608 40 1 9 10000 1 2702 2624 39 1 14.654 10.562 ../q2/d50a10000s1long100/logb0050/c03d50b0050s981597449.log 324409 q2-extractinstructions-02.txt 20150102_192000 0.4
20150102_142950 50 3 50 100000 981995409 1 10000 7446 2535 23 1 9 10000 1 2674 2636 19 1 15.625 10.483 ../q2/d50a10000s1long100/logb0050/c03d50b0050s981995409.log 314903 q2-extractinstructions-02.txt 20150102_192001 0.4
20150102_142845 50 3 50 100000 985655050 0 10000 7426 2553 21 0 9 10000 1 2643 2603 20 0 14.827 11.014 ../q2/d50a10000s1long100/logb0050/c03d50b0050s985655050.log 317282 q2-extractinstructions-02.txt 20150102_192002 0.4
20150102_174603 50 3 100 100000 103765041 0 10000 8609 1384 9 0 9 10000 1 1339 1321 9 0 13.134 8.876 ../q2/d50a10000s1long100/logb0100/c03d50b0100s103765041.log 176632 q2-extractinstructions-02.txt 20150102_192002 0.4
20150102_174624 50 3 100 100000 105731136 0 10000 8612 1379 10 0 9 10000 1 1341 1321 10 0 13.350 9.251 ../q2/d50a10000s1long100/logb0100/c03d50b0100s105731136.log 176261 q2-extractinstructions-02.txt 20150102_192003 0.4
20150102_174619 50 3 100 100000 117661523 0 10000 8605 1392 3 0 9 10000 1 1359 1353 3 0 13.143 9.251 ../q2/d50a10000s1long100/logb0100/c03d50b0100s117661523.log 177106 q2-extractinstructions-02.txt 20150102_192004 0.4
20150102_174608 50 3 100 100000 141246882 0 10000 8595 1400 5 0 9 10000 1 1364 1354 5 0 12.720 8.549 ../q2/d50a10000s1long100/logb0100/c03d50b0100s141246882.log 178275 q2-extractinstructions-02.txt 20150102_192005 0.4
20150102_174831 50 3 100 100000 229298583 0 10000 8575 1423 2 0 9 10000 1 1390 1386 2 0 12.888 8.845 ../q2/d50a10000s1long100/logb0100/c03d50b0100s229298583.log 180676 q2-extractinstructions-02.txt 20150102_192005 0.4
20150102_174710 50 3 100 100000 258760793 0 10000 8584 1411 8 0 9 10000 1 1374 1362 6 0 12.796 8.737 ../q2/d50a10000s1long100/logb0100/c03d50b0100s258760793.log 179593 q2-extractinstructions-02.txt 20150102_192006 0.4
20150102_174639 50 3 100 100000 263688301 0 10000 8596 1401 4 0 9 10000 1 1346 1338 4 0 12.976 8.83 ../q2/d50a10000s1long100/logb0100/c03d50b0100s263688301.log 178146 q2-extractinstructions-02.txt 20150102_192007 0.4
20150102_175024 50 3 100 100000 336520112 0 10000 8558 1437 5 0 9 10000 1 1389 1381 4 0 11.940 8.752 ../q2/d50a10000s1long100/logb0100/c03d50b0100s336520112.log 182701 q2-extractinstructions-02.txt 20150102_192007 0.4
20150102_174933 50 3 100 100000 364245801 0 10000 8596 1397 9 0 9 10000 1 1381 1365 8 0 12.663 8.674 ../q2/d50a10000s1long100/logb0100/c03d50b0100s364245801.log 178158 q2-extractinstructions-02.txt 20150102_192008 0.4
20150102_174720 50 3 100 100000 376517787 0 10000 8567 1425 8 0 9 10000 1 1417 1401 8 0 12.796 8.487 ../q2/d50a10000s1long100/logb0100/c03d50b0100s376517787.log 181619 q2-extractinstructions-02.txt 20150102_192009 0.4
20150102_174634 50 3 100 100000 420477893 0 10000 8577 1418 6 0 9 10000 1 1366 1356 5 0 13.095 8.876 ../q2/d50a10000s1long100/logb0100/c03d50b0100s420477893.log 180415 q2-extractinstructions-02.txt 20150102_192010 0.4
20150102_174852 50 3 100 100000 487615299 0 10000 8602 1394 4 0 9 10000 1 1385 1377 4 0 13.202 9.235 ../q2/d50a10000s1long100/logb0100/c03d50b0100s487615299.log 177435 q2-extractinstructions-02.txt 20150102_192010 0.4
20150102_174816 50 3 100 100000 488153710 0 10000 8638 1356 6 0 9 10000 1 1308 1298 5 0 12.518 8.455 ../q2/d50a10000s1long100/logb0100/c03d50b0100s488153710.log 173165 q2-extractinstructions-02.txt 20150102_192011 0.4
20150102_174837 50 3 100 100000 49497595 0 10000 8575 1419 6 0 9 10000 1 1381 1369 6 0 13.086 9.094 ../q2/d50a10000s1long100/logb0100/c03d50b0100s49497595.log 180640 q2-extractinstructions-02.txt 20150102_192012 0.4
20150102_174644 50 3 100 100000 50746969 0 10000 8578 1412 12 0 9 10000 1 1367 1345 11 0 12.921 8.846 ../q2/d50a10000s1long100/logb0100/c03d50b0100s50746969.log 180295 q2-extractinstructions-02.txt 20150102_192012 0.4
20150102_174821 50 3 100 100000 51492881 0 10000 8605 1390 5 0 9 10000 1 1321 1313 4 0 12.575 8.533 ../q2/d50a10000s1long100/logb0100/c03d50b0100s51492881.log 177068 q2-extractinstructions-02.txt 20150102_192013 0.4
20150102_174730 50 3 100 100000 519606501 0 10000 8568 1425 7 0 9 10000 1 1355 1343 6 0 14.053 8.985 ../q2/d50a10000s1long100/logb0100/c03d50b0100s519606501.log 181491 q2-extractinstructions-02.txt 20150102_192014 0.4
20150102_174649 50 3 100 100000 533657980 0 10000 8640 1352 8 0 9 10000 1 1323 1311 6 0 12.541 8.595 ../q2/d50a10000s1long100/logb0100/c03d50b0100s533657980.log 172932 q2-extractinstructions-02.txt 20150102_192015 0.4
20150102_174912 50 3 100 100000 580369466 0 10000 8576 1414 11 0 9 10000 1 1373 1351 11 0 12.738 8.736 ../q2/d50a10000s1long100/logb0100/c03d50b0100s580369466.log 180568 q2-extractinstructions-02.txt 20150102_192015 0.4
20150102_174659 50 3 100 100000 597296547 0 10000 8598 1390 13 0 9 10000 1 1383 1357 13 0 12.688 8.486 ../q2/d50a10000s1long100/logb0100/c03d50b0100s597296547.log 177943 q2-extractinstructions-02.txt 20150102_192016 0.4
20150102_174938 50 3 100 100000 603593284 0 10000 8583 1413 4 0 9 10000 1 1344 1340 2 0 12.271 8.44 ../q2/d50a10000s1long100/logb0100/c03d50b0100s603593284.log 179712 q2-extractinstructions-02.txt 20150102_192017 0.4
20150102_175014 50 3 100 100000 60400782 0 10000 8622 1374 6 0 9 10000 1 1321 1311 5 0 13.184 9.173 ../q2/d50a10000s1long100/logb0100/c03d50b0100s60400782.log 175048 q2-extractinstructions-02.txt 20150102_192017 0.4
