file	type	total	code	comment	blank	short
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-00.txt	text	1298	1298	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-output-c1to10-00.txt	text	1639	1639	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-TotalAuditAnnually-c1to10-analysis-00.txt	text	2947	2348	0	599	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1h10-TotalAuditAnnually-Sample101-output-01.txt	text	456	456	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1long100-output-00.txt	text	103	103	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a10000s4-01.txt	text	1233	1233	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1-output-02.txt	text	1233	1233	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1-TotalAuditMonthly-c1to10-analysis-02.txt	text	2344	1861	0	483	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h1-output-00.txt	text	1233	1233	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h10-output-01.txt	text	1233	1233	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h10-output-02.txt	text	1321	1321	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-00.txt	text	848	848	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-01.txt	text	1233	1233	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-02.txt	text	1574	1574	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-TotalAuditQuarterly-c1to10-analysis-00.txt	text	2782	2207	0	575	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-output-04.txt	text	1321	1321	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-TotalAuditMonthly-c1to10-analysis-02.txt	text	2344	1861	0	483	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-TotalAuditSemiAnnually-c1to10-analysis-01.txt	text	2365	1882	0	483	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-00.txt	text	1332	1332	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-analysis-01.txt	text	2430	1943	0	487	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-00.txt	text	2419	1932	0	487	0
../../working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-output-01.txt	text	1332	1332	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-extractinstructions-02.txt	text	80	67	0	13	0
../../working/PreservationSimulation/shelf/results/raw/q2-output-03.txt	text	1298	1298	0	0	0
../../working/PreservationSimulation/shelf/results/raw/q2-shelf-output.txt	text	19	18	0	1	0
../../working/PreservationSimulation/shelf/results/raw/shelf8_output.txt	text	1352	1082	0	270	0
../../working/PreservationSimulation/shelf/tmp/bigass-broker-cmd.txt	text	1	1	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140711.txt	text	55	55	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140804b.txt	text	39	39	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20141222.txt	text	56	56	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20150102.txt	text	119	119	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20170212.txt	text	326	326	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20170528.txt	text	403	403	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150515.txt	text	156	156	0	0	0
../../working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150811.txt	text	206	206	0	0	0
../../working/PreservationSimulation/shelf/q2-02.r	sh/perl/r	52	30	13	9	0
../../working/PreservationSimulation/shelf/R/new/newsumm1.r	sh/perl/r	73	48	8	17	0
../../working/PreservationSimulation/shelf/R/new/newsumm2.r	sh/perl/r	234	124	43	67	0
../../working/PreservationSimulation/shelf/R/new/ShelfAnalyze.r	sh/perl/r	241	120	93	28	0
../../working/PreservationSimulation/shelf/R/new/shelf_call.r	sh/perl/r	25	12	10	3	0
../../working/PreservationSimulation/shelf/R/new/summ-audit.r	sh/perl/r	160	94	47	19	0
../../working/PreservationSimulation/shelf/R/new/summ-glitch-3.r	sh/perl/r	180	94	61	25	0
../../working/PreservationSimulation/shelf/R/new/summ-glitch-4.r	sh/perl/r	236	136	69	31	0
../../working/PreservationSimulation/shelf/R/new/summ-glitch-docsize.r	sh/perl/r	158	97	47	14	0
../../working/PreservationSimulation/shelf/R/new/summ-glitchvslife-4.r	sh/perl/r	263	153	77	33	0
../../working/PreservationSimulation/shelf/R/new/summ-shock-3.r	sh/perl/r	175	100	50	25	0
../../working/PreservationSimulation/shelf/R/new/summ-shock-4.r	sh/perl/r	238	140	67	31	0
../../working/PreservationSimulation/shelf/R/new/summ-shock.r	sh/perl/r	186	109	50	27	0
../../working/PreservationSimulation/shelf/R/OLD/shelf10_call.r	sh/perl/r	7	4	1	2	0
../../working/PreservationSimulation/shelf/R/OLD/shelf11_call.r	sh/perl/r	7	4	1	2	0
../../working/PreservationSimulation/shelf/R/OLD/shelf9_call.r	sh/perl/r	6	4	1	1	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-02.r	sh/perl/r	160	109	31	20	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-03.r	sh/perl/r	162	106	33	23	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-glitchimpact-04.r	sh/perl/r	164	106	34	24	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-glitchimpact-05.r	sh/perl/r	165	106	36	23	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-glitchimpact-06.r	sh/perl/r	174	109	41	24	0
../../working/PreservationSimulation/shelf/R/OLD/ShelfAnalyze-glitchimpact-07.r	sh/perl/r	187	112	50	25	0
../../working/PreservationSimulation/shelf/R/plots/dqplots-01.r	sh/perl/r	19	13	1	5	0
../../working/PreservationSimulation/shelf/R/plots/dsplots-01.r	sh/perl/r	109	73	25	11	0
../../working/PreservationSimulation/shelf/R/plots/ggplot-02.r	sh/perl/r	89	58	17	14	0
../../working/PreservationSimulation/shelf/R/plots/ggplot-03x.r	sh/perl/r	97	63	18	16	0
../../working/PreservationSimulation/shelf/R/plots/plot-01.r	sh/perl/r	74	57	9	8	0
../../working/PreservationSimulation/shelf/R/plots/plot-02.r	sh/perl/r	89	64	15	10	0
../../working/PreservationSimulation/shelf/R/plots/plot-03a.r	sh/perl/r	137	101	24	12	0
../../working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf7.r	sh/perl/r	118	85	21	12	0
../../working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf8.r	sh/perl/r	118	85	21	12	0
../../working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/ShelfAnalyze-00.r	sh/perl/r	121	89	20	12	0
../../working/PreservationSimulation/shelf/results/Q2/AuditAnnually/q2-02.r	sh/perl/r	52	30	13	9	0
../../working/PreservationSimulation/shelf/results/Q2/AuditAnnually/shelf8_call.r	sh/perl/r	6	4	1	1	0
../../working/PreservationSimulation/shelf/results/Q2/AuditAnnually/ShelfAnalyze-00.r	sh/perl/r	121	89	20	12	0
../../working/PreservationSimulation/shelf/results/Q2/AuditAnnually/ShelfAnalyze-01.r	sh/perl/r	126	89	24	13	0
../../working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/shelf8_call.r	sh/perl/r	6	4	1	1	0
../../working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/ShelfAnalyze-01.r	sh/perl/r	126	89	24	13	0
../../working/PreservationSimulation/shelf/results/Q2/AuditNone/ShelfAnalyze-00.r	sh/perl/r	121	89	20	12	0
../../working/PreservationSimulation/shelf/results/Q2/AuditQuarterlySystematic/ShelfAnalyze-00.r	sh/perl/r	121	89	20	12	0
../../working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/ShelfAnalyze-01.r	sh/perl/r	126	89	24	13	0
../../working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyUniform/ShelfAnalyze-01.r	sh/perl/r	126	89	24	13	0
../../working/PreservationSimulation/shelf/results/Q3/AuditNone/shelf9_call.r	sh/perl/r	7	4	1	2	0
../../working/PreservationSimulation/shelf/results/Q3/AuditNone/ShelfAnalyze-02.r	sh/perl/r	160	109	31	20	0
../../working/PreservationSimulation/shelf/results/Q3/AuditNone/ShelfAnalyze-03.r	sh/perl/r	162	106	33	23	0
../../working/PreservationSimulation/shelf/shelf9.r	sh/perl/r	118	85	21	12	0
../../working/PreservationSimulation/shelf/defaults/audit.csv	sh/perl/r	7	7	0	0	0
../../working/PreservationSimulation/shelf/defaults/clients.csv	sh/perl/r	2	2	0	0	0
../../working/PreservationSimulation/shelf/defaults/distn.csv	sh/perl/r	6	6	0	0	0
../../working/PreservationSimulation/shelf/defaults/docsize.csv	sh/perl/r	4	3	0	1	0
../../working/PreservationSimulation/shelf/defaults/params.csv	sh/perl/r	5	5	0	0	0
../../working/PreservationSimulation/shelf/defaults/quality.csv	sh/perl/r	6	6	0	0	0
../../working/PreservationSimulation/shelf/defaults/servers.csv	sh/perl/r	41	41	0	0	0
../../working/PreservationSimulation/shelf/R/new/summary-midmeans.csv	sh/perl/r	325	325	0	0	0
../../working/PreservationSimulation/shelf/R/OLD/DocsizeVsLifetime-01.csv	sh/perl/r	38	38	0	0	0
../../working/PreservationSimulation/shelf/R/OLD/QuarterlySystematicVsTotalAudits-01.csv	sh/perl/r	13	13	0	0	0
../../working/PreservationSimulation/shelf/instructions/auditfreq.ins3	text	11	10	0	1	0
../../working/PreservationSimulation/shelf/instructions/auditsegments.ins3	text	9	7	0	2	0
../../working/PreservationSimulation/shelf/instructions/audittype.ins3	text	10	8	0	2	0
../../working/PreservationSimulation/shelf/instructions/docsize.ins3	text	9	8	0	1	0
../../working/PreservationSimulation/shelf/instructions/glitchdecay.ins3	text	11	9	0	2	0
../../working/PreservationSimulation/shelf/instructions/glitchfreq.ins3	text	18	17	0	1	0
../../working/PreservationSimulation/shelf/instructions/glitchignorelevel.ins3	text	7	5	0	2	0
../../working/PreservationSimulation/shelf/instructions/glitchimpact.ins3	text	15	13	0	2	0
../../working/PreservationSimulation/shelf/instructions/glitchmaxlife.ins3	text	12	11	0	1	0
../../working/PreservationSimulation/shelf/instructions/glitchspan.ins3	text	10	8	0	2	0
../../working/PreservationSimulation/shelf/instructions/lifem.ins3	text	23	21	0	2	0
../../working/PreservationSimulation/shelf/instructions/lifemmax.ins3	text	23	21	0	2	0
../../working/PreservationSimulation/shelf/instructions/lifemmin.ins3	text	23	21	0	2	0
../../working/PreservationSimulation/shelf/instructions/ncopies.ins3	text	18	17	0	1	0
../../working/PreservationSimulation/shelf/instructions/ncopiesmax.ins3	text	18	17	0	1	0
../../working/PreservationSimulation/shelf/instructions/ncopiesmin.ins3	text	18	17	0	1	0
../../working/PreservationSimulation/shelf/instructions/OLD/lifem.ins3	text	24	22	0	2	0
../../working/PreservationSimulation/shelf/instructions/OLD/ncopies.ins3	text	19	18	0	1	0
../../working/PreservationSimulation/shelf/instructions/serverdefaultlife.ins3	text	13	12	0	1	0
../../working/PreservationSimulation/shelf/instructions/shelfsize.ins3	text	8	7	0	1	0
../../working/PreservationSimulation/shelf/instructions/shockfreq.ins3	text	13	12	0	1	0
../../working/PreservationSimulation/shelf/instructions/shockimpact.ins3	text	15	14	0	1	0
../../working/PreservationSimulation/shelf/instructions/shockmaxlife.ins3	text	12	11	0	1	0
../../working/PreservationSimulation/shelf/instructions/shockspan.ins3	text	12	10	0	2	0
../../working/PreservationSimulation/shelf/instructions/simlen.ins3	text	7	6	0	1	0
../../working/PreservationSimulation/shelf/views/brokergroup_form2.tpl	xml/html	631	481	78	72	0
../../working/PreservationSimulation/shelf/views/mainsim_form.tpl	xml/html	350	320	12	18	0
../../working/PreservationSimulation/shelf/views/brokergroup_form_base.j2	xml/html	255	148	77	30	0
../../working/PreservationSimulation/shelf/views/brokergroup_form_insert.j2	xml/html	246	180	22	44	0
../../working/PreservationSimulation/shelf/views/d5insert.j2	xml/html	22	15	1	6	0
../../working/PreservationSimulation/shelf/views/t8insert.j2	xml/html	83	69	1	13	0
../../working/PreservationSimulation/shelf/views/t8base.html	xml/html	20	17	1	2	0
