family specific logdir docsize berid copies logfilename timestamp lost
q0 v2d5 logb1000 5 1000 02 c02b1000s50746969.log 20140613_234734 0
q0 v2d5 logb1000 5 1000 02 c02b1000s533657980.log 20140613_234741 0
q0 v2d5 logb1000 5 1000 02 c02b1000s681028781.log 20140613_234655 0
q0 v2d5 logb1000 5 1000 02 c02b1000s919028296.log 20140613_234636 0
q0 v2d5 logb1000 5 1000 02 c02b1000s967561224.log 20140613_234715 0
q0 v2d50 logb0010 50 0010 01 c01b0010s103765041.log 20140615_090138 3936
q0 v2d50 logb0010 50 0010 01 c01b0010s105731136.log 20140615_090204 3931
q0 v2d50 logb0010 50 0010 01 c01b0010s117661523.log 20140615_090157 3944
q0 v2d50 logb0010 50 0010 01 c01b0010s141246882.log 20140615_090145 3897
q0 v2d50 logb0010 50 0010 01 c01b0010s263688301.log 20140615_090224 3952
q0 v2d50 logb0010 50 0010 01 c01b0010s420477893.log 20140615_090217 3876
q0 v2d50 logb0010 50 0010 01 c01b0010s50746969.log 20140615_090230 3840
q0 v2d50 logb0010 50 0010 01 c01b0010s533657980.log 20140615_090235 3930
q0 v2d50 logb0010 50 0010 01 c01b0010s681028781.log 20140615_090151 3917
q0 v2d50 logb0010 50 0010 01 c01b0010s919028296.log 20140615_090130 3887
q0 v2d50 logb0010 50 0010 01 c01b0010s967561224.log 20140615_090211 3849
q0 v2d50 logb0010 50 0010 02 c02b0010s103765041.log 20140615_090259 1550
q0 v2d50 logb0010 50 0010 02 c02b0010s105731136.log 20140615_090331 1548
q0 v2d50 logb0010 50 0010 02 c02b0010s117661523.log 20140615_090324 1503
q0 v2d50 logb0010 50 0010 02 c02b0010s141246882.log 20140615_090307 1550
q0 v2d50 logb0010 50 0010 02 c02b0010s263688301.log 20140615_090354 1543
q0 v2d50 logb0010 50 0010 02 c02b0010s420477893.log 20140615_090346 1507
q0 v2d50 logb0010 50 0010 02 c02b0010s50746969.log 20140615_090401 1499
q0 v2d50 logb0010 50 0010 02 c02b0010s533657980.log 20140615_090408 1594
q0 v2d50 logb0010 50 0010 02 c02b0010s681028781.log 20140615_090315 1546
q0 v2d50 logb0010 50 0010 02 c02b0010s919028296.log 20140615_090251 1534
q0 v2d50 logb0010 50 0010 02 c02b0010s967561224.log 20140615_090341 1509
q0 v2d50 logb0010 50 0010 03 c03b0010s103765041.log 20140615_090438 585
q0 v2d50 logb0010 50 0010 03 c03b0010s105731136.log 20140615_090508 572
q0 v2d50 logb0010 50 0010 03 c03b0010s117661523.log 20140615_090504 603
q0 v2d50 logb0010 50 0010 03 c03b0010s141246882.log 20140615_090451 624
q0 v2d50 logb0010 50 0010 03 c03b0010s263688301.log 20140615_090546 611
q0 v2d50 logb0010 50 0010 03 c03b0010s420477893.log 20140615_090531 618
q0 v2d50 logb0010 50 0010 03 c03b0010s50746969.log 20140615_090552 645
q0 v2d50 logb0010 50 0010 03 c03b0010s533657980.log 20140615_090555 617
q0 v2d50 logb0010 50 0010 03 c03b0010s681028781.log 20140615_090459 629
q0 v2d50 logb0010 50 0010 03 c03b0010s919028296.log 20140615_090427 653
q0 v2d50 logb0010 50 0010 03 c03b0010s967561224.log 20140615_090524 593
q0 v2d50 logb0010 50 0010 04 c04b0010s103765041.log 20140615_090635 230
q0 v2d50 logb0010 50 0010 04 c04b0010s105731136.log 20140615_090719 236
q0 v2d50 logb0010 50 0010 04 c04b0010s117661523.log 20140615_090712 251
q0 v2d50 logb0010 50 0010 04 c04b0010s141246882.log 20140615_090644 234
q0 v2d50 logb0010 50 0010 04 c04b0010s263688301.log 20140615_090759 245
q0 v2d50 logb0010 50 0010 04 c04b0010s420477893.log 20140615_090745 223
q0 v2d50 logb0010 50 0010 04 c04b0010s50746969.log 20140615_090816 231
q0 v2d50 logb0010 50 0010 04 c04b0010s533657980.log 20140615_090822 268
q0 v2d50 logb0010 50 0010 04 c04b0010s681028781.log 20140615_090703 248
q0 v2d50 logb0010 50 0010 04 c04b0010s919028296.log 20140615_090618 232
q0 v2d50 logb0010 50 0010 04 c04b0010s967561224.log 20140615_090737 237
q0 v2d50 logb0010 50 0010 05 c05b0010s103765041.log 20140615_090855 82
q0 v2d50 logb0010 50 0010 05 c05b0010s105731136.log 20140615_090942 87
q0 v2d50 logb0010 50 0010 05 c05b0010s117661523.log 20140615_090935 90
q0 v2d50 logb0010 50 0010 05 c05b0010s141246882.log 20140615_090927 89
q0 v2d50 logb0010 50 0010 05 c05b0010s263688301.log 20140615_091048 108
q0 v2d50 logb0010 50 0010 05 c05b0010s420477893.log 20140615_091025 98
q0 v2d50 logb0010 50 0010 05 c05b0010s50746969.log 20140615_091053 92
q0 v2d50 logb0010 50 0010 05 c05b0010s533657980.log 20140615_091100 115
q0 v2d50 logb0010 50 0010 05 c05b0010s681028781.log 20140615_090934 87
q0 v2d50 logb0010 50 0010 05 c05b0010s919028296.log 20140615_090843 109
q0 v2d50 logb0010 50 0010 05 c05b0010s967561224.log 20140615_091023 80
q0 v2d50 logb0010 50 0010 08 c08b0010s103765041.log 20140615_091848 3
q0 v2d50 logb0010 50 0010 08 c08b0010s105731136.log 20140615_091925 7
q0 v2d50 logb0010 50 0010 08 c08b0010s117661523.log 20140615_091912 5
q0 v2d50 logb0010 50 0010 08 c08b0010s141246882.log 20140615_091901 4
q0 v2d50 logb0010 50 0010 08 c08b0010s263688301.log 20140615_092102 5
q0 v2d50 logb0010 50 0010 08 c08b0010s420477893.log 20140615_092052 4
q0 v2d50 logb0010 50 0010 08 c08b0010s50746969.log 20140615_092113 3
q0 v2d50 logb0010 50 0010 08 c08b0010s533657980.log 20140615_092119 7
q0 v2d50 logb0010 50 0010 08 c08b0010s681028781.log 20140615_091913 1
q0 v2d50 logb0010 50 0010 08 c08b0010s919028296.log 20140615_091841 2
q0 v2d50 logb0010 50 0010 08 c08b0010s967561224.log 20140615_092043 5
q0 v2d50 logb0010 50 0010 10 c10b0010s103765041.log 20140616_173944 0
q0 v2d50 logb0010 50 0010 10 c10b0010s105731136.log 20140616_174008 2
q0 v2d50 logb0010 50 0010 10 c10b0010s117661523.log 20140616_174002 1
q0 v2d50 logb0010 50 0010 10 c10b0010s141246882.log 20140616_173939 0
q0 v2d50 logb0010 50 0010 10 c10b0010s263688301.log 20140616_174230 0
q0 v2d50 logb0010 50 0010 10 c10b0010s420477893.log 20140616_174231 1
q0 v2d50 logb0010 50 0010 10 c10b0010s50746969.log 20140616_174233 1
q0 v2d50 logb0010 50 0010 10 c10b0010s533657980.log 20140616_174239 1
q0 v2d50 logb0010 50 0010 10 c10b0010s681028781.log 20140616_173953 1
q0 v2d50 logb0010 50 0010 10 c10b0010s919028296.log 20140616_173900 1
q0 v2d50 logb0010 50 0010 10 c10b0010s967561224.log 20140616_174140 1
q0 v2d50 logb0010 50 0010 14 c14b0010s103765041.log 20140616_181008 0
q0 v2d50 logb0010 50 0010 14 c14b0010s105731136.log 20140616_181038 0
q0 v2d50 logb0010 50 0010 14 c14b0010s117661523.log 20140616_181032 0
q0 v2d50 logb0010 50 0010 14 c14b0010s141246882.log 20140616_181016 0
q0 v2d50 logb0010 50 0010 14 c14b0010s263688301.log 20140616_181407 0
q0 v2d50 logb0010 50 0010 14 c14b0010s420477893.log 20140616_181409 0
q0 v2d50 logb0010 50 0010 14 c14b0010s50746969.log 20140616_181419 0
q0 v2d50 logb0010 50 0010 14 c14b0010s533657980.log 20140616_181416 0
q0 v2d50 logb0010 50 0010 14 c14b0010s681028781.log 20140616_181024 0
q0 v2d50 logb0010 50 0010 14 c14b0010s919028296.log 20140616_180959 0
q0 v2d50 logb0010 50 0010 14 c14b0010s967561224.log 20140616_181343 0
q0 v2d50 logb0020 50 0020 01 c01b0020s103765041.log 20140615_085418 2225
q0 v2d50 logb0020 50 0020 01 c01b0020s105731136.log 20140615_085447 2217
q0 v2d50 logb0020 50 0020 01 c01b0020s117661523.log 20140615_085440 2229
q0 v2d50 logb0020 50 0020 01 c01b0020s141246882.log 20140615_085426 2195
q0 v2d50 logb0020 50 0020 01 c01b0020s263688301.log 20140615_085508 2237
q0 v2d50 logb0020 50 0020 01 c01b0020s420477893.log 20140615_085500 2201
q0 v2d50 logb0020 50 0020 01 c01b0020s50746969.log 20140615_085515 2195
q0 v2d50 logb0020 50 0020 01 c01b0020s533657980.log 20140615_085522 2236
q0 v2d50 logb0020 50 0020 01 c01b0020s681028781.log 20140615_085433 2235
q0 v2d50 logb0020 50 0020 01 c01b0020s919028296.log 20140615_085413 2221
q0 v2d50 logb0020 50 0020 01 c01b0020s967561224.log 20140615_085453 2132
q0 v2d50 logb0020 50 0020 02 c02b0020s103765041.log 20140615_085540 495
q0 v2d50 logb0020 50 0020 02 c02b0020s105731136.log 20140615_085608 490
q0 v2d50 logb0020 50 0020 02 c02b0020s117661523.log 20140615_085600 470
q0 v2d50 logb0020 50 0020 02 c02b0020s141246882.log 20140615_085547 484
q0 v2d50 logb0020 50 0020 02 c02b0020s263688301.log 20140615_085624 483
q0 v2d50 logb0020 50 0020 02 c02b0020s420477893.log 20140615_085619 456
q0 v2d50 logb0020 50 0020 02 c02b0020s50746969.log 20140615_085631 461
q0 v2d50 logb0020 50 0020 02 c02b0020s533657980.log 20140615_085638 476
q0 v2d50 logb0020 50 0020 02 c02b0020s681028781.log 20140615_085555 496
q0 v2d50 logb0020 50 0020 02 c02b0020s919028296.log 20140615_085532 488
q0 v2d50 logb0020 50 0020 02 c02b0020s967561224.log 20140615_085612 473
q0 v2d50 logb0020 50 0020 03 c03b0020s103765041.log 20140615_085659 104
q0 v2d50 logb0020 50 0020 03 c03b0020s105731136.log 20140615_085723 91
q0 v2d50 logb0020 50 0020 03 c03b0020s117661523.log 20140615_085718 106
q0 v2d50 logb0020 50 0020 03 c03b0020s141246882.log 20140615_085708 110
q0 v2d50 logb0020 50 0020 03 c03b0020s263688301.log 20140615_085741 118
q0 v2d50 logb0020 50 0020 03 c03b0020s420477893.log 20140615_085736 108
q0 v2d50 logb0020 50 0020 03 c03b0020s50746969.log 20140615_085748 114
q0 v2d50 logb0020 50 0020 03 c03b0020s533657980.log 20140615_085754 115
q0 v2d50 logb0020 50 0020 03 c03b0020s681028781.log 20140615_085713 117
q0 v2d50 logb0020 50 0020 03 c03b0020s919028296.log 20140615_085650 107
q0 v2d50 logb0020 50 0020 03 c03b0020s967561224.log 20140615_085729 91
q0 v2d50 logb0020 50 0020 04 c04b0020s103765041.log 20140615_085817 25
q0 v2d50 logb0020 50 0020 04 c04b0020s105731136.log 20140615_085846 27
q0 v2d50 logb0020 50 0020 04 c04b0020s117661523.log 20140615_085838 24
q0 v2d50 logb0020 50 0020 04 c04b0020s141246882.log 20140615_085825 21
q0 v2d50 logb0020 50 0020 04 c04b0020s263688301.log 20140615_085901 23
q0 v2d50 logb0020 50 0020 04 c04b0020s420477893.log 20140615_085856 28
q0 v2d50 logb0020 50 0020 04 c04b0020s50746969.log 20140615_085923 20
q0 v2d50 logb0020 50 0020 04 c04b0020s533657980.log 20140615_085928 29
q0 v2d50 logb0020 50 0020 04 c04b0020s681028781.log 20140615_085834 26
q0 v2d50 logb0020 50 0020 04 c04b0020s919028296.log 20140615_085808 24
q0 v2d50 logb0020 50 0020 04 c04b0020s967561224.log 20140615_085850 17
q0 v2d50 logb0020 50 0020 05 c05b0020s103765041.log 20140615_085950 4
q0 v2d50 logb0020 50 0020 05 c05b0020s105731136.log 20140615_090021 3
q0 v2d50 logb0020 50 0020 05 c05b0020s117661523.log 20140615_090017 4
q0 v2d50 logb0020 50 0020 05 c05b0020s141246882.log 20140615_085956 3
q0 v2d50 logb0020 50 0020 05 c05b0020s263688301.log 20140615_090045 5
q0 v2d50 logb0020 50 0020 05 c05b0020s420477893.log 20140615_090041 6
q0 v2d50 logb0020 50 0020 05 c05b0020s50746969.log 20140615_090101 7
q0 v2d50 logb0020 50 0020 05 c05b0020s533657980.log 20140615_090105 5
q0 v2d50 logb0020 50 0020 05 c05b0020s681028781.log 20140615_090000 3
q0 v2d50 logb0020 50 0020 05 c05b0020s919028296.log 20140615_085943 5
q0 v2d50 logb0020 50 0020 05 c05b0020s967561224.log 20140615_090024 2
q0 v2d50 logb0020 50 0020 08 c08b0020s103765041.log 20140616_174326 0
q0 v2d50 logb0020 50 0020 08 c08b0020s105731136.log 20140616_174410 0
q0 v2d50 logb0020 50 0020 08 c08b0020s117661523.log 20140616_174406 0
q0 v2d50 logb0020 50 0020 08 c08b0020s141246882.log 20140616_174355 0
q0 v2d50 logb0020 50 0020 08 c08b0020s263688301.log 20140616_174502 0
q0 v2d50 logb0020 50 0020 08 c08b0020s420477893.log 20140616_174441 0
q0 v2d50 logb0020 50 0020 08 c08b0020s50746969.log 20140616_174507 0
q0 v2d50 logb0020 50 0020 08 c08b0020s533657980.log 20140616_174512 0
q0 v2d50 logb0020 50 0020 08 c08b0020s681028781.log 20140616_174401 0
q0 v2d50 logb0020 50 0020 08 c08b0020s919028296.log 20140616_174324 0
q0 v2d50 logb0020 50 0020 08 c08b0020s967561224.log 20140616_174439 0
q0 v2d50 logb0030 50 0030 01 c01b0030s103765041.log 20140615_084711 1556
q0 v2d50 logb0030 50 0030 01 c01b0030s105731136.log 20140615_084738 1533
q0 v2d50 logb0030 50 0030 01 c01b0030s117661523.log 20140615_084730 1541
q0 v2d50 logb0030 50 0030 01 c01b0030s141246882.log 20140615_084718 1528
q0 v2d50 logb0030 50 0030 01 c01b0030s263688301.log 20140615_084755 1549
q0 v2d50 logb0030 50 0030 01 c01b0030s420477893.log 20140615_084749 1550
q0 v2d50 logb0030 50 0030 01 c01b0030s50746969.log 20140615_084759 1524
q0 v2d50 logb0030 50 0030 01 c01b0030s533657980.log 20140615_084807 1565
q0 v2d50 logb0030 50 0030 01 c01b0030s681028781.log 20140615_084723 1545
q0 v2d50 logb0030 50 0030 01 c01b0030s919028296.log 20140615_084705 1515
q0 v2d50 logb0030 50 0030 01 c01b0030s967561224.log 20140615_084743 1491
q0 v2d50 logb0030 50 0030 02 c02b0030s103765041.log 20140615_084824 261
q0 v2d50 logb0030 50 0030 02 c02b0030s105731136.log 20140615_084848 247
q0 v2d50 logb0030 50 0030 02 c02b0030s117661523.log 20140615_084843 220
q0 v2d50 logb0030 50 0030 02 c02b0030s141246882.log 20140615_084830 241
q0 v2d50 logb0030 50 0030 02 c02b0030s263688301.log 20140615_084909 244
q0 v2d50 logb0030 50 0030 02 c02b0030s420477893.log 20140615_084901 213
q0 v2d50 logb0030 50 0030 02 c02b0030s50746969.log 20140615_084916 206
q0 v2d50 logb0030 50 0030 02 c02b0030s533657980.log 20140615_084921 224
q0 v2d50 logb0030 50 0030 02 c02b0030s681028781.log 20140615_084837 244
q0 v2d50 logb0030 50 0030 02 c02b0030s919028296.log 20140615_084816 245
q0 v2d50 logb0030 50 0030 02 c02b0030s967561224.log 20140615_084855 225
q0 v2d50 logb0030 50 0030 03 c03b0030s103765041.log 20140615_084942 39
q0 v2d50 logb0030 50 0030 03 c03b0030s105731136.log 20140615_085004 21
q0 v2d50 logb0030 50 0030 03 c03b0030s117661523.log 20140615_084957 39
q0 v2d50 logb0030 50 0030 03 c03b0030s141246882.log 20140615_084947 33
q0 v2d50 logb0030 50 0030 03 c03b0030s263688301.log 20140615_085021 42
q0 v2d50 logb0030 50 0030 03 c03b0030s420477893.log 20140615_085016 42
q0 v2d50 logb0030 50 0030 03 c03b0030s50746969.log 20140615_085028 34
q0 v2d50 logb0030 50 0030 03 c03b0030s533657980.log 20140615_085035 30
q0 v2d50 logb0030 50 0030 03 c03b0030s681028781.log 20140615_084952 33
q0 v2d50 logb0030 50 0030 03 c03b0030s919028296.log 20140615_084934 35
q0 v2d50 logb0030 50 0030 03 c03b0030s967561224.log 20140615_085009 31
q0 v2d50 logb0030 50 0030 04 c04b0030s103765041.log 20140615_085051 6
q0 v2d50 logb0030 50 0030 04 c04b0030s105731136.log 20140615_085120 6
q0 v2d50 logb0030 50 0030 04 c04b0030s117661523.log 20140615_085112 3
q0 v2d50 logb0030 50 0030 04 c04b0030s141246882.log 20140615_085058 6
q0 v2d50 logb0030 50 0030 04 c04b0030s263688301.log 20140615_085139 5
q0 v2d50 logb0030 50 0030 04 c04b0030s420477893.log 20140615_085133 8
q0 v2d50 logb0030 50 0030 04 c04b0030s50746969.log 20140615_085145 4
q0 v2d50 logb0030 50 0030 04 c04b0030s533657980.log 20140615_085149 8
q0 v2d50 logb0030 50 0030 04 c04b0030s681028781.log 20140615_085107 6
q0 v2d50 logb0030 50 0030 04 c04b0030s919028296.log 20140615_085045 5
q0 v2d50 logb0030 50 0030 04 c04b0030s967561224.log 20140615_085125 5
q0 v2d50 logb0030 50 0030 05 c05b0030s103765041.log 20140615_085206 0
q0 v2d50 logb0030 50 0030 05 c05b0030s105731136.log 20140615_085230 0
q0 v2d50 logb0030 50 0030 05 c05b0030s117661523.log 20140615_085225 1
q0 v2d50 logb0030 50 0030 05 c05b0030s141246882.log 20140615_085213 1
q0 v2d50 logb0030 50 0030 05 c05b0030s263688301.log 20140615_085252 1
q0 v2d50 logb0030 50 0030 05 c05b0030s420477893.log 20140615_085238 0
q0 v2d50 logb0030 50 0030 05 c05b0030s50746969.log 20140615_085256 2
q0 v2d50 logb0030 50 0030 05 c05b0030s533657980.log 20140615_085303 0
q0 v2d50 logb0030 50 0030 05 c05b0030s681028781.log 20140615_085221 1
q0 v2d50 logb0030 50 0030 05 c05b0030s919028296.log 20140615_085202 1
q0 v2d50 logb0030 50 0030 05 c05b0030s967561224.log 20140615_085233 0
q0 v2d50 logb0030 50 0030 08 c08b0030s103765041.log 20140616_174608 0
q0 v2d50 logb0030 50 0030 08 c08b0030s105731136.log 20140616_174634 0
q0 v2d50 logb0030 50 0030 08 c08b0030s117661523.log 20140616_174627 0
q0 v2d50 logb0030 50 0030 08 c08b0030s141246882.log 20140616_174613 0
q0 v2d50 logb0030 50 0030 08 c08b0030s263688301.log 20140616_174705 0
q0 v2d50 logb0030 50 0030 08 c08b0030s420477893.log 20140616_174701 0
q0 v2d50 logb0030 50 0030 08 c08b0030s50746969.log 20140616_174708 0
q0 v2d50 logb0030 50 0030 08 c08b0030s533657980.log 20140616_174714 0
q0 v2d50 logb0030 50 0030 08 c08b0030s681028781.log 20140616_174618 0
q0 v2d50 logb0030 50 0030 08 c08b0030s919028296.log 20140616_174600 0
q0 v2d50 logb0030 50 0030 08 c08b0030s967561224.log 20140616_174658 0
q0 v2d50 logb0050 50 0050 01 c01b0050s103765041.log 20140615_084042 924
q0 v2d50 logb0050 50 0050 01 c01b0050s105731136.log 20140615_084110 938
q0 v2d50 logb0050 50 0050 01 c01b0050s117661523.log 20140615_084103 961
q0 v2d50 logb0050 50 0050 01 c01b0050s141246882.log 20140615_084049 912
q0 v2d50 logb0050 50 0050 01 c01b0050s263688301.log 20140615_084129 923
q0 v2d50 logb0050 50 0050 01 c01b0050s420477893.log 20140615_084122 971
q0 v2d50 logb0050 50 0050 01 c01b0050s50746969.log 20140615_084136 961
q0 v2d50 logb0050 50 0050 01 c01b0050s533657980.log 20140615_084144 995
q0 v2d50 logb0050 50 0050 01 c01b0050s681028781.log 20140615_084056 940
q0 v2d50 logb0050 50 0050 01 c01b0050s919028296.log 20140615_084035 925
q0 v2d50 logb0050 50 0050 01 c01b0050s967561224.log 20140615_084115 917
q0 v2d50 logb0050 50 0050 02 c02b0050s103765041.log 20140615_084201 88
q0 v2d50 logb0050 50 0050 02 c02b0050s105731136.log 20140615_084227 91
q0 v2d50 logb0050 50 0050 02 c02b0050s117661523.log 20140615_084220 93
q0 v2d50 logb0050 50 0050 02 c02b0050s141246882.log 20140615_084207 99
q0 v2d50 logb0050 50 0050 02 c02b0050s263688301.log 20140615_084247 94
q0 v2d50 logb0050 50 0050 02 c02b0050s420477893.log 20140615_084239 72
q0 v2d50 logb0050 50 0050 02 c02b0050s50746969.log 20140615_084252 81
q0 v2d50 logb0050 50 0050 02 c02b0050s533657980.log 20140615_084258 84
q0 v2d50 logb0050 50 0050 02 c02b0050s681028781.log 20140615_084215 101
q0 v2d50 logb0050 50 0050 02 c02b0050s919028296.log 20140615_084153 89
q0 v2d50 logb0050 50 0050 02 c02b0050s967561224.log 20140615_084232 80
q0 v2d50 logb0050 50 0050 03 c03b0050s103765041.log 20140615_084316 5
q0 v2d50 logb0050 50 0050 03 c03b0050s105731136.log 20140615_084339 5
q0 v2d50 logb0050 50 0050 03 c03b0050s117661523.log 20140615_084332 9
q0 v2d50 logb0050 50 0050 03 c03b0050s141246882.log 20140615_084321 8
q0 v2d50 logb0050 50 0050 03 c03b0050s263688301.log 20140615_084358 8
q0 v2d50 logb0050 50 0050 03 c03b0050s420477893.log 20140615_084351 7
q0 v2d50 logb0050 50 0050 03 c03b0050s50746969.log 20140615_084405 9
q0 v2d50 logb0050 50 0050 03 c03b0050s533657980.log 20140615_084413 9
q0 v2d50 logb0050 50 0050 03 c03b0050s681028781.log 20140615_084327 6
q0 v2d50 logb0050 50 0050 03 c03b0050s919028296.log 20140615_084309 7
q0 v2d50 logb0050 50 0050 03 c03b0050s967561224.log 20140615_084346 10
q0 v2d50 logb0050 50 0050 04 c04b0050s103765041.log 20140615_084426 0
q0 v2d50 logb0050 50 0050 04 c04b0050s105731136.log 20140615_084452 1
q0 v2d50 logb0050 50 0050 04 c04b0050s117661523.log 20140615_084445 0
q0 v2d50 logb0050 50 0050 04 c04b0050s141246882.log 20140615_084431 1
q0 v2d50 logb0050 50 0050 04 c04b0050s263688301.log 20140615_084513 2
q0 v2d50 logb0050 50 0050 04 c04b0050s420477893.log 20140615_084506 1
q0 v2d50 logb0050 50 0050 04 c04b0050s50746969.log 20140615_084521 1
q0 v2d50 logb0050 50 0050 04 c04b0050s533657980.log 20140615_084526 1
q0 v2d50 logb0050 50 0050 04 c04b0050s681028781.log 20140615_084438 1
q0 v2d50 logb0050 50 0050 04 c04b0050s919028296.log 20140615_084421 0
q0 v2d50 logb0050 50 0050 04 c04b0050s967561224.log 20140615_084458 2
q0 v2d50 logb0050 50 0050 05 c05b0050s103765041.log 20140615_084542 0
q0 v2d50 logb0050 50 0050 05 c05b0050s105731136.log 20140615_084609 0
q0 v2d50 logb0050 50 0050 05 c05b0050s117661523.log 20140615_084601 0
q0 v2d50 logb0050 50 0050 05 c05b0050s141246882.log 20140615_084549 0
q0 v2d50 logb0050 50 0050 05 c05b0050s263688301.log 20140615_084631 1
q0 v2d50 logb0050 50 0050 05 c05b0050s420477893.log 20140615_084622 0
q0 v2d50 logb0050 50 0050 05 c05b0050s50746969.log 20140615_084636 0
q0 v2d50 logb0050 50 0050 05 c05b0050s533657980.log 20140615_084644 0
q0 v2d50 logb0050 50 0050 05 c05b0050s681028781.log 20140615_084556 0
q0 v2d50 logb0050 50 0050 05 c05b0050s919028296.log 20140615_084535 0
q0 v2d50 logb0050 50 0050 05 c05b0050s967561224.log 20140615_084616 0
q0 v2d50 logb0100 50 0100 01 c01b0100s103765041.log 20140614_000409 471
q0 v2d50 logb0100 50 0100 01 c01b0100s105731136.log 20140614_000435 484
q0 v2d50 logb0100 50 0100 01 c01b0100s117661523.log 20140614_000434 496
q0 v2d50 logb0100 50 0100 01 c01b0100s141246882.log 20140614_000416 464
q0 v2d50 logb0100 50 0100 01 c01b0100s263688301.log 20140614_000453 462
q0 v2d50 logb0100 50 0100 01 c01b0100s420477893.log 20140614_000445 491
q0 v2d50 logb0100 50 0100 01 c01b0100s50746969.log 20140614_000459 500
q0 v2d50 logb0100 50 0100 01 c01b0100s533657980.log 20140614_000505 513
q0 v2d50 logb0100 50 0100 01 c01b0100s681028781.log 20140614_000426 474
q0 v2d50 logb0100 50 0100 01 c01b0100s919028296.log 20140614_000401 466
q0 v2d50 logb0100 50 0100 01 c01b0100s967561224.log 20140614_000441 455
q0 v2d50 logb0100 50 0100 02 c02b0100s103765041.log 20140614_000646 17
q0 v2d50 logb0100 50 0100 02 c02b0100s105731136.log 20140614_000710 22
q0 v2d50 logb0100 50 0100 02 c02b0100s117661523.log 20140614_000705 20
q0 v2d50 logb0100 50 0100 02 c02b0100s141246882.log 20140614_000653 23
q0 v2d50 logb0100 50 0100 02 c02b0100s263688301.log 20140614_000730 17
q0 v2d50 logb0100 50 0100 02 c02b0100s420477893.log 20140614_000724 18
q0 v2d50 logb0100 50 0100 02 c02b0100s50746969.log 20140614_000734 18
q0 v2d50 logb0100 50 0100 02 c02b0100s533657980.log 20140614_000739 14
q0 v2d50 logb0100 50 0100 02 c02b0100s681028781.log 20140614_000658 22
q0 v2d50 logb0100 50 0100 02 c02b0100s919028296.log 20140614_000638 28
q0 v2d50 logb0100 50 0100 02 c02b0100s967561224.log 20140614_000717 18
q0 v2d50 logb0100 50 0100 03 c03b0100s103765041.log 20140614_000812 0
q0 v2d50 logb0100 50 0100 03 c03b0100s105731136.log 20140614_000840 1
q0 v2d50 logb0100 50 0100 03 c03b0100s117661523.log 20140614_000834 1
q0 v2d50 logb0100 50 0100 03 c03b0100s141246882.log 20140614_000820 0
q0 v2d50 logb0100 50 0100 03 c03b0100s263688301.log 20140614_000901 2
q0 v2d50 logb0100 50 0100 03 c03b0100s420477893.log 20140614_000853 1
q0 v2d50 logb0100 50 0100 03 c03b0100s50746969.log 20140614_000907 1
q0 v2d50 logb0100 50 0100 03 c03b0100s533657980.log 20140614_000914 2
q0 v2d50 logb0100 50 0100 03 c03b0100s681028781.log 20140614_000828 1
q0 v2d50 logb0100 50 0100 03 c03b0100s919028296.log 20140614_000805 0
q0 v2d50 logb0100 50 0100 03 c03b0100s967561224.log 20140614_000847 1
q0 v2d50 logb0100 50 0100 04 c04b0100s103765041.log 20140616_174826 0
q0 v2d50 logb0100 50 0100 04 c04b0100s105731136.log 20140616_174847 0
q0 v2d50 logb0100 50 0100 04 c04b0100s117661523.log 20140616_174843 0
q0 v2d50 logb0100 50 0100 04 c04b0100s141246882.log 20140616_174831 0
q0 v2d50 logb0100 50 0100 04 c04b0100s263688301.log 20140616_174909 0
q0 v2d50 logb0100 50 0100 04 c04b0100s420477893.log 20140616_174902 0
q0 v2d50 logb0100 50 0100 04 c04b0100s50746969.log 20140616_174917 1
q0 v2d50 logb0100 50 0100 04 c04b0100s533657980.log 20140616_174922 0
q0 v2d50 logb0100 50 0100 04 c04b0100s681028781.log 20140616_174836 0
q0 v2d50 logb0100 50 0100 04 c04b0100s919028296.log 20140616_174818 0
q0 v2d50 logb0100 50 0100 04 c04b0100s967561224.log 20140616_174855 1
q0 v2d50 logb0200 50 0200 01 c01b0200s103765041.log 20140615_094908 246
q0 v2d50 logb0200 50 0200 01 c01b0200s105731136.log 20140615_094935 241
q0 v2d50 logb0200 50 0200 01 c01b0200s117661523.log 20140615_094928 243
q0 v2d50 logb0200 50 0200 01 c01b0200s141246882.log 20140615_094916 216
q0 v2d50 logb0200 50 0200 01 c01b0200s263688301.log 20140615_094956 244
q0 v2d50 logb0200 50 0200 01 c01b0200s420477893.log 20140615_094949 249
q0 v2d50 logb0200 50 0200 01 c01b0200s50746969.log 20140615_095003 250
q0 v2d50 logb0200 50 0200 01 c01b0200s533657980.log 20140615_095010 279
q0 v2d50 logb0200 50 0200 01 c01b0200s681028781.log 20140615_094922 238
q0 v2d50 logb0200 50 0200 01 c01b0200s919028296.log 20140615_094901 244
q0 v2d50 logb0200 50 0200 01 c01b0200s967561224.log 20140615_094942 235
q0 v2d50 logb0200 50 0200 02 c02b0200s103765041.log 20140615_095026 5
q0 v2d50 logb0200 50 0200 02 c02b0200s105731136.log 20140615_095052 3
q0 v2d50 logb0200 50 0200 02 c02b0200s117661523.log 20140615_095045 7
q0 v2d50 logb0200 50 0200 02 c02b0200s141246882.log 20140615_095033 4
