timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_084950 50 5 2 100000 105731136 0 10000 0 10000 154 0 99 1000 1 122309 116168 155 0 650.190 212.442 ../q2/d50a1000s1h1/logb0002/c05d50b0002s105731136.log 1209746 q2-extractinstructions-02.txt 20141231_131210 0.4
20141230_084932 50 5 2 100000 117661523 0 10000 0 10000 137 0 99 1000 1 121986 116087 135 0 548.779 214.61 ../q2/d50a1000s1h1/logb0002/c05d50b0002s117661523.log 1209788 q2-extractinstructions-02.txt 20141231_131214 0.4
20141230_084244 50 5 2 100000 141246882 0 10000 0 10000 155 0 99 1000 1 121744 115703 155 0 590.303 212.395 ../q2/d50a1000s1h1/logb0002/c05d50b0002s141246882.log 1209716 q2-extractinstructions-02.txt 20141231_131217 0.4
20141230_085327 50 5 2 100000 263688301 0 10000 0 10000 154 0 99 1000 1 122049 115864 154 0 316.680 214.33 ../q2/d50a1000s1h1/logb0002/c05d50b0002s263688301.log 1209689 q2-extractinstructions-02.txt 20141231_131221 0.4
20141230_085047 50 5 2 100000 420477893 0 10000 0 10000 158 0 99 1000 1 122080 116067 158 0 1011.870 210.538 ../q2/d50a1000s1h1/logb0002/c05d50b0002s420477893.log 1209808 q2-extractinstructions-02.txt 20141231_131224 0.4
20141230_085846 50 5 2 100000 50746969 0 10000 0 10000 161 0 99 1000 1 122296 116070 161 0 692.440 216.654 ../q2/d50a1000s1h1/logb0002/c05d50b0002s50746969.log 1209775 q2-extractinstructions-02.txt 20141231_131227 0.4
20141230_085900 50 5 2 100000 533657980 0 10000 0 10000 138 0 99 1000 1 122551 116612 139 0 956.477 215.765 ../q2/d50a1000s1h1/logb0002/c05d50b0002s533657980.log 1209790 q2-extractinstructions-02.txt 20141231_131231 0.4
20141230_084854 50 5 2 100000 681028781 0 10000 0 10000 135 0 99 1000 1 121775 115827 135 0 586.812 215.251 ../q2/d50a1000s1h1/logb0002/c05d50b0002s681028781.log 1209689 q2-extractinstructions-02.txt 20141231_131234 0.4
20141230_084211 50 5 2 100000 919028296 0 10000 0 10000 148 0 99 1000 1 121915 115883 149 0 440.653 213.815 ../q2/d50a1000s1h1/logb0002/c05d50b0002s919028296.log 1209724 q2-extractinstructions-02.txt 20141231_131237 0.4
20141230_085006 50 5 2 100000 967561224 0 10000 0 10000 149 0 99 1000 1 122414 116362 149 0 512.496 217.652 ../q2/d50a1000s1h1/logb0002/c05d50b0002s967561224.log 1209744 q2-extractinstructions-02.txt 20141231_131241 0.4
