timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_193709 50 3 3 100000 681028781 1 10000 64 9928 749 1 99 1000 1 49142 47598 772 1 0 10 0 0 0 415.675 290.63 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 33268727 q3-extractinstructions.txt 20150515_194726 0.5 554fe34477683917c0a31a79
20150515_193402 50 3 3 100000 919028296 0 10000 66 9931 765 0 99 1000 1 49460 47860 800 0 0 10 0 0 0 428.541 296.058 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 33483879 q3-extractinstructions.txt 20150515_194432 0.5 554fe34477683917c0a31a76
20150515_194057 50 3 3 100000 967561224 5 10000 59 9934 785 5 99 1000 1 49596 47988 804 5 0 10 0 0 0 427.454 298.694 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 33567889 q3-extractinstructions.txt 20150515_195127 0.5 554fe34477683917c0a31a7c
20150516_160846 50 4 3 100000 50746969 0 10000 13 9987 16 0 99 1000 1 65501 63941 16 0 0 10 0 0 0 659.011 263.111 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 43859811 q3-extractinstructions.txt 20150516_162307 0.5 554fe34477683917c0a31a8a
20150516_155930 50 4 3 100000 103765041 0 10000 12 9988 18 0 99 1000 1 65375 63727 18 0 0 10 0 0 0 547.900 378.349 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 43772160 q3-extractinstructions.txt 20150516_161347 0.5 554fe34477683917c0a31a82
20150515_195842 50 4 3 100000 105731136 0 10000 12 9988 14 0 99 1000 1 65797 64125 14 0 0 10 0 0 0 534.463 376.305 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 44024273 q3-extractinstructions.txt 20150515_201341 0.5 554fe34477683917c0a31a86
20150515_195837 50 4 3 100000 117661523 0 10000 11 9989 14 0 99 1000 1 65527 63849 13 0 0 10 0 0 0 535.967 376.836 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed117661523.log 43867934 q3-extractinstructions.txt 20150515_201220 0.5 554fe34477683917c0a31a85
20150515_195827 50 4 3 100000 141246882 0 10000 8 9992 18 0 99 1000 1 65408 63794 17 0 0 10 0 0 0 533.507 375.759 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed141246882.log 43800741 q3-extractinstructions.txt 20150515_201200 0.5 554fe34477683917c0a31a83
20150515_201210 50 4 3 100000 263688301 0 10000 15 9985 11 0 99 1000 1 65710 64143 11 0 0 10 0 0 0 605.816 423.558 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed263688301.log 44024277 q3-extractinstructions.txt 20150515_202646 0.5 554fe34477683917c0a31a89
20150515_195853 50 4 3 100000 420477893 0 10000 13 9987 18 0 99 1000 1 65444 63762 18 0 0 10 0 0 0 548.538 382.374 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed420477893.log 43829426 q3-extractinstructions.txt 20150515_201239 0.5 554fe34477683917c0a31a88
