timestamp docsize copies lifem seed lost auditinterval auditrepairs auditlosses auditforensics ndocs nokay nmajority nminority walltime cputime logfilename
20140809_123618 50 3 10 50746969 653 0 0 0 0 10000 2229 4348 2770 21.636 18.376 ../Q0b/v4d50/logb0010/c03d50b0010s50746969.log
20140809_123623 50 3 10 533657980 602 0 0 0 0 10000 2285 4357 2756 21.838 18.83 ../Q0b/v4d50/logb0010/c03d50b0010s533657980.log
20140809_123543 50 3 10 681028781 626 0 0 0 0 10000 2169 4367 2838 22.542 19.422 ../Q0b/v4d50/logb0010/c03d50b0010s681028781.log
20140809_123526 50 3 10 919028296 652 0 0 0 0 10000 2228 4372 2748 20.621 17.924 ../Q0b/v4d50/logb0010/c03d50b0010s919028296.log
20140809_123600 50 3 10 967561224 593 0 0 0 0 10000 2311 4290 2806 21.750 18.392 ../Q0b/v4d50/logb0010/c03d50b0010s967561224.log
20140809_123637 50 4 10 103765041 230 0 0 0 0 10000 1347 6918 1505 28.476 24.664 ../Q0b/v4d50/logb0010/c04d50b0010s103765041.log
20140809_123708 50 4 10 105731136 243 0 0 0 0 10000 1323 6982 1452 28.581 24.664 ../Q0b/v4d50/logb0010/c04d50b0010s105731136.log
20140809_123703 50 4 10 117661523 256 0 0 0 0 10000 1385 6855 1504 28.375 24.585 ../Q0b/v4d50/logb0010/c04d50b0010s117661523.log
20140809_123642 50 4 10 141246882 229 0 0 0 0 10000 1382 6957 1432 28.660 24.789 ../Q0b/v4d50/logb0010/c04d50b0010s141246882.log
20140809_123733 50 4 10 263688301 255 0 0 0 0 10000 1356 6932 1457 27.979 24.383 ../Q0b/v4d50/logb0010/c04d50b0010s263688301.log
20140809_123719 50 4 10 420477893 227 0 0 0 0 10000 1299 7004 1470 29.457 25.661 ../Q0b/v4d50/logb0010/c04d50b0010s420477893.log
20140809_123738 50 4 10 50746969 241 0 0 0 0 10000 1366 6944 1449 28.858 24.898 ../Q0b/v4d50/logb0010/c04d50b0010s50746969.log
20140809_123744 50 4 10 533657980 259 0 0 0 0 10000 1376 6857 1508 29.838 25.99 ../Q0b/v4d50/logb0010/c04d50b0010s533657980.log
20140809_123649 50 4 10 681028781 243 0 0 0 0 10000 1322 6970 1465 29.026 24.929 ../Q0b/v4d50/logb0010/c04d50b0010s681028781.log
20140809_123632 50 4 10 919028296 234 0 0 0 0 10000 1349 6957 1460 29.984 25.678 ../Q0b/v4d50/logb0010/c04d50b0010s919028296.log
20140809_123713 50 4 10 967561224 239 0 0 0 0 10000 1380 6924 1457 28.820 24.757 ../Q0b/v4d50/logb0010/c04d50b0010s967561224.log
20140809_123802 50 5 10 103765041 84 0 0 0 0 10000 843 6113 2960 35.400 30.81 ../Q0b/v4d50/logb0010/c05d50b0010s103765041.log
20140809_123840 50 5 10 105731136 88 0 0 0 0 10000 805 6166 2941 37.623 32.76 ../Q0b/v4d50/logb0010/c05d50b0010s105731136.log
20140809_123828 50 5 10 117661523 98 0 0 0 0 10000 880 6137 2885 35.754 31.45 ../Q0b/v4d50/logb0010/c05d50b0010s117661523.log
20140809_123808 50 5 10 141246882 91 0 0 0 0 10000 865 6122 2922 35.816 30.81 ../Q0b/v4d50/logb0010/c05d50b0010s141246882.log
20140809_123904 50 5 10 263688301 104 0 0 0 0 10000 793 6121 2982 36.118 30.545 ../Q0b/v4d50/logb0010/c05d50b0010s263688301.log
20140809_123853 50 5 10 420477893 98 0 0 0 0 10000 779 6163 2960 35.404 30.654 ../Q0b/v4d50/logb0010/c05d50b0010s420477893.log
20140809_123917 50 5 10 50746969 92 0 0 0 0 10000 850 6110 2948 37.321 30.981 ../Q0b/v4d50/logb0010/c05d50b0010s50746969.log
20140809_123923 50 5 10 533657980 115 0 0 0 0 10000 808 6098 2979 37.933 32.511 ../Q0b/v4d50/logb0010/c05d50b0010s533657980.log
20140809_123815 50 5 10 681028781 86 0 0 0 0 10000 785 6130 2999 36.097 31.278 ../Q0b/v4d50/logb0010/c05d50b0010s681028781.log
20140809_123750 50 5 10 919028296 106 0 0 0 0 10000 810 6088 2996 37.149 31.653 ../Q0b/v4d50/logb0010/c05d50b0010s919028296.log
20140809_123845 50 5 10 967561224 84 0 0 0 0 10000 810 6191 2915 35.720 31.013 ../Q0b/v4d50/logb0010/c05d50b0010s967561224.log
20140809_123942 50 8 10 103765041 3 0 0 0 0 10000 181 8150 1666 57.475 50.123 ../Q0b/v4d50/logb0010/c08d50b0010s103765041.log
20140809_124040 50 8 10 105731136 5 0 0 0 0 10000 190 8193 1612 65.547 50.154 ../Q0b/v4d50/logb0010/c08d50b0010s105731136.log
20140809_124013 50 8 10 117661523 6 0 0 0 0 10000 207 8209 1578 76.961 50.685 ../Q0b/v4d50/logb0010/c08d50b0010s117661523.log
20140809_123946 50 8 10 141246882 5 0 0 0 0 10000 196 8205 1594 63.798 49.795 ../Q0b/v4d50/logb0010/c08d50b0010s141246882.log
20140809_124110 50 8 10 263688301 5 0 0 0 0 10000 175 8223 1597 71.432 49.718 ../Q0b/v4d50/logb0010/c08d50b0010s263688301.log
20140809_124103 50 8 10 420477893 4 0 0 0 0 10000 154 8224 1618 73.503 52.619 ../Q0b/v4d50/logb0010/c08d50b0010s420477893.log
20140809_124123 50 8 10 50746969 3 0 0 0 0 10000 178 8121 1698 74.856 51.496 ../Q0b/v4d50/logb0010/c08d50b0010s50746969.log
20140809_124142 50 8 10 533657980 8 0 0 0 0 10000 174 8116 1702 72.381 51.45 ../Q0b/v4d50/logb0010/c08d50b0010s533657980.log
20140809_124001 50 8 10 681028781 1 0 0 0 0 10000 179 8184 1636 64.150 53.929 ../Q0b/v4d50/logb0010/c08d50b0010s681028781.log
20140809_123930 50 8 10 919028296 2 0 0 0 0 10000 192 8156 1650 67.930 50.014 ../Q0b/v4d50/logb0010/c08d50b0010s919028296.log
20140809_124050 50 8 10 967561224 5 0 0 0 0 10000 165 8204 1626 65.012 50.153 ../Q0b/v4d50/logb0010/c08d50b0010s967561224.log
20140809_124220 50 10 10 103765041 0 0 0 0 0 10000 46 8443 1511 91.309 67.439 ../Q0b/v4d50/logb0010/c10d50b0010s103765041.log
20140809_124313 50 10 10 105731136 2 0 0 0 0 10000 71 8351 1576 81.422 62.23 ../Q0b/v4d50/logb0010/c10d50b0010s105731136.log
20140809_124258 50 10 10 117661523 1 0 0 0 0 10000 85 8353 1561 88.993 62.166 ../Q0b/v4d50/logb0010/c10d50b0010s117661523.log
20140809_124226 50 10 10 141246882 0 0 0 0 0 10000 86 8417 1497 83.426 62.306 ../Q0b/v4d50/logb0010/c10d50b0010s141246882.log
20140809_124410 50 10 10 263688301 0 0 0 0 0 10000 65 8331 1604 87.555 62.338 ../Q0b/v4d50/logb0010/c10d50b0010s263688301.log
20140809_124401 50 10 10 420477893 1 0 0 0 0 10000 75 8384 1540 91.494 66.814 ../Q0b/v4d50/logb0010/c10d50b0010s420477893.log
20140809_124438 50 10 10 50746969 0 0 0 0 0 10000 65 8392 1543 70.152 61.979 ../Q0b/v4d50/logb0010/c10d50b0010s50746969.log
20140809_124453 50 10 10 533657980 1 0 0 0 0 10000 73 8351 1575 89.745 60.918 ../Q0b/v4d50/logb0010/c10d50b0010s533657980.log
20140809_124236 50 10 10 681028781 1 0 0 0 0 10000 54 8443 1502 113.996 64.632 ../Q0b/v4d50/logb0010/c10d50b0010s681028781.log
20140809_124203 50 10 10 919028296 1 0 0 0 0 10000 71 8341 1587 81.580 62.26 ../Q0b/v4d50/logb0010/c10d50b0010s919028296.log
20140809_124348 50 10 10 967561224 1 0 0 0 0 10000 65 8377 1557 102.896 63.835 ../Q0b/v4d50/logb0010/c10d50b0010s967561224.log
20140809_124538 50 1 20 103765041 2221 0 0 0 0 10000 7779 0 0 4.432 3.074 ../Q0b/v4d50/logb0020/c01d50b0020s103765041.log
20140809_124602 50 1 20 105731136 2222 0 0 0 0 10000 7778 0 0 4.240 2.995 ../Q0b/v4d50/logb0020/c01d50b0020s105731136.log
20140809_124556 50 1 20 117661523 2226 0 0 0 0 10000 7774 0 0 4.227 2.996 ../Q0b/v4d50/logb0020/c01d50b0020s117661523.log
20140809_124542 50 1 20 141246882 2192 0 0 0 0 10000 7808 0 0 4.369 3.026 ../Q0b/v4d50/logb0020/c01d50b0020s141246882.log
20140809_124620 50 1 20 263688301 2233 0 0 0 0 10000 7767 0 0 4.248 2.979 ../Q0b/v4d50/logb0020/c01d50b0020s263688301.log
20140809_124615 50 1 20 420477893 2199 0 0 0 0 10000 7801 0 0 4.253 2.995 ../Q0b/v4d50/logb0020/c01d50b0020s420477893.log
20140809_124625 50 1 20 50746969 2197 0 0 0 0 10000 7803 0 0 4.206 2.918 ../Q0b/v4d50/logb0020/c01d50b0020s50746969.log
20140809_124633 50 1 20 533657980 2233 0 0 0 0 10000 7767 0 0 4.233 3.026 ../Q0b/v4d50/logb0020/c01d50b0020s533657980.log
20140809_124547 50 1 20 681028781 2236 0 0 0 0 10000 7764 0 0 4.325 2.995 ../Q0b/v4d50/logb0020/c01d50b0020s681028781.log
20140809_124511 50 1 20 919028296 2222 0 0 0 0 10000 7778 0 0 13.504 3.058 ../Q0b/v4d50/logb0020/c01d50b0020s919028296.log
20140809_124607 50 1 20 967561224 2139 0 0 0 0 10000 7861 0 0 4.255 2.995 ../Q0b/v4d50/logb0020/c01d50b0020s967561224.log
20140809_124644 50 2 20 103765041 495 0 0 0 0 10000 6063 3442 0 7.840 5.991 ../Q0b/v4d50/logb0020/c02d50b0020s103765041.log
20140809_124713 50 2 20 105731136 490 0 0 0 0 10000 6059 3451 0 7.868 6.037 ../Q0b/v4d50/logb0020/c02d50b0020s105731136.log
20140809_124706 50 2 20 117661523 471 0 0 0 0 10000 6061 3468 0 7.857 6.052 ../Q0b/v4d50/logb0020/c02d50b0020s117661523.log
20140809_124652 50 2 20 141246882 478 0 0 0 0 10000 6101 3421 0 7.856 5.99 ../Q0b/v4d50/logb0020/c02d50b0020s141246882.log
20140809_124730 50 2 20 263688301 489 0 0 0 0 10000 6064 3447 0 7.873 6.021 ../Q0b/v4d50/logb0020/c02d50b0020s263688301.log
20140809_124725 50 2 20 420477893 455 0 0 0 0 10000 6120 3425 0 7.870 6.053 ../Q0b/v4d50/logb0020/c02d50b0020s420477893.log
20140809_124738 50 2 20 50746969 457 0 0 0 0 10000 6157 3386 0 7.827 6.037 ../Q0b/v4d50/logb0020/c02d50b0020s50746969.log
20140809_124743 50 2 20 533657980 476 0 0 0 0 10000 6071 3453 0 7.882 6.053 ../Q0b/v4d50/logb0020/c02d50b0020s533657980.log
20140809_124659 50 2 20 681028781 511 0 0 0 0 10000 6090 3399 0 7.857 6.052 ../Q0b/v4d50/logb0020/c02d50b0020s681028781.log
20140809_124639 50 2 20 919028296 492 0 0 0 0 10000 6114 3394 0 7.798 6.021 ../Q0b/v4d50/logb0020/c02d50b0020s919028296.log
20140809_124720 50 2 20 967561224 465 0 0 0 0 10000 6150 3385 0 7.916 6.084 ../Q0b/v4d50/logb0020/c02d50b0020s967561224.log
20140809_124753 50 3 20 103765041 111 0 0 0 0 10000 4723 4071 1095 11.578 9.142 ../Q0b/v4d50/logb0020/c03d50b0020s103765041.log
20140809_124814 50 3 20 105731136 90 0 0 0 0 10000 4724 4071 1115 11.764 9.142 ../Q0b/v4d50/logb0020/c03d50b0020s105731136.log
20140809_124809 50 3 20 117661523 111 0 0 0 0 10000 4766 4031 1092 11.846 9.188 ../Q0b/v4d50/logb0020/c03d50b0020s117661523.log
20140809_124759 50 3 20 141246882 108 0 0 0 0 10000 4776 4011 1105 11.689 9.126 ../Q0b/v4d50/logb0020/c03d50b0020s141246882.log
20140809_124834 50 3 20 263688301 118 0 0 0 0 10000 4727 4046 1109 11.552 9.173 ../Q0b/v4d50/logb0020/c03d50b0020s263688301.log
20140809_124829 50 3 20 420477893 106 0 0 0 0 10000 4736 4031 1127 11.469 9.032 ../Q0b/v4d50/logb0020/c03d50b0020s420477893.log
20140809_124839 50 3 20 50746969 114 0 0 0 0 10000 4781 3927 1178 11.767 9.126 ../Q0b/v4d50/logb0020/c03d50b0020s50746969.log
20140809_124846 50 3 20 533657980 116 0 0 0 0 10000 4684 4070 1130 11.508 9.11 ../Q0b/v4d50/logb0020/c03d50b0020s533657980.log
20140809_124805 50 3 20 681028781 121 0 0 0 0 10000 4678 4043 1158 11.813 9.266 ../Q0b/v4d50/logb0020/c03d50b0020s681028781.log
20140809_124748 50 3 20 919028296 106 0 0 0 0 10000 4808 3876 1210 11.523 9.079 ../Q0b/v4d50/logb0020/c03d50b0020s919028296.log
20140809_124819 50 3 20 967561224 91 0 0 0 0 10000 4787 3943 1179 11.556 9.094 ../Q0b/v4d50/logb0020/c03d50b0020s967561224.log
20140809_124903 50 4 20 103765041 22 0 0 0 0 10000 3673 5972 333 15.219 12.184 ../Q0b/v4d50/logb0020/c04d50b0020s103765041.log
20140809_124935 50 4 20 105731136 26 0 0 0 0 10000 3679 5967 328 15.909 12.667 ../Q0b/v4d50/logb0020/c04d50b0020s105731136.log
20140809_124927 50 4 20 117661523 25 0 0 0 0 10000 3706 5957 312 15.597 12.48 ../Q0b/v4d50/logb0020/c04d50b0020s117661523.log
20140809_124911 50 4 20 141246882 20 0 0 0 0 10000 3723 5942 315 15.319 12.153 ../Q0b/v4d50/logb0020/c04d50b0020s141246882.log
20140809_124950 50 4 20 263688301 25 0 0 0 0 10000 3718 5896 361 15.958 12.356 ../Q0b/v4d50/logb0020/c04d50b0020s263688301.log
20140809_124945 50 4 20 420477893 27 0 0 0 0 10000 3700 5945 328 15.751 12.371 ../Q0b/v4d50/logb0020/c04d50b0020s420477893.log
20140809_124956 50 4 20 50746969 21 0 0 0 0 10000 3725 5917 337 15.614 12.355 ../Q0b/v4d50/logb0020/c04d50b0020s50746969.log
20140809_125002 50 4 20 533657980 29 0 0 0 0 10000 3672 5926 373 15.695 12.355 ../Q0b/v4d50/logb0020/c04d50b0020s533657980.log
20140809_124920 50 4 20 681028781 26 0 0 0 0 10000 3646 5943 385 15.298 12.309 ../Q0b/v4d50/logb0020/c04d50b0020s681028781.log
20140809_124858 50 4 20 919028296 23 0 0 0 0 10000 3771 5860 346 15.226 12.246 ../Q0b/v4d50/logb0020/c04d50b0020s919028296.log
20140809_124940 50 4 20 967561224 18 0 0 0 0 10000 3757 5876 349 16.412 12.683 ../Q0b/v4d50/logb0020/c04d50b0020s967561224.log
20140809_125015 50 5 20 103765041 5 0 0 0 0 10000 2845 6372 778 19.721 15.662 ../Q0b/v4d50/logb0020/c05d50b0020s103765041.log
20140809_125038 50 5 20 105731136 2 0 0 0 0 10000 2828 6432 738 20.863 16.333 ../Q0b/v4d50/logb0020/c05d50b0020s105731136.log
20140809_125034 50 5 20 117661523 4 0 0 0 0 10000 2885 6388 723 20.412 16.021 ../Q0b/v4d50/logb0020/c05d50b0020s117661523.log
20140809_125021 50 5 20 141246882 3 0 0 0 0 10000 2924 6341 732 19.898 15.834 ../Q0b/v4d50/logb0020/c05d50b0020s141246882.log
20140809_125056 50 5 20 263688301 5 0 0 0 0 10000 2904 6308 783 20.179 15.678 ../Q0b/v4d50/logb0020/c05d50b0020s263688301.log
20140809_125049 50 5 20 420477893 6 0 0 0 0 10000 2839 6406 749 20.571 15.943 ../Q0b/v4d50/logb0020/c05d50b0020s420477893.log
20140809_125101 50 5 20 50746969 6 0 0 0 0 10000 2886 6366 742 20.205 15.724 ../Q0b/v4d50/logb0020/c05d50b0020s50746969.log
20140809_125105 50 5 20 533657980 5 0 0 0 0 10000 2894 6314 787 20.923 16.364 ../Q0b/v4d50/logb0020/c05d50b0020s533657980.log
20140809_125026 50 5 20 681028781 3 0 0 0 0 10000 2803 6423 771 20.231 15.834 ../Q0b/v4d50/logb0020/c05d50b0020s681028781.log
20140809_125010 50 5 20 919028296 5 0 0 0 0 10000 2905 6330 760 19.360 15.632 ../Q0b/v4d50/logb0020/c05d50b0020s919028296.log
20140809_125043 50 5 20 967561224 2 0 0 0 0 10000 2935 6317 746 20.244 16.084 ../Q0b/v4d50/logb0020/c05d50b0020s967561224.log
20140809_125117 50 8 20 103765041 0 0 0 0 0 10000 1347 8488 165 32.411 25.912 ../Q0b/v4d50/logb0020/c08d50b0020s103765041.log
20140809_125150 50 8 20 105731136 0 0 0 0 0 10000 1323 8513 164 35.610 25.865 ../Q0b/v4d50/logb0020/c08d50b0020s105731136.log
20140809_125147 50 8 20 117661523 0 0 0 0 0 10000 1385 8445 170 35.360 25.241 ../Q0b/v4d50/logb0020/c08d50b0020s117661523.log
20140809_125123 50 8 20 141246882 0 0 0 0 0 10000 1382 8473 145 32.610 25.225 ../Q0b/v4d50/logb0020/c08d50b0020s141246882.log
20140809_125214 50 8 20 263688301 0 0 0 0 0 10000 1356 8479 165 37.388 25.491 ../Q0b/v4d50/logb0020/c08d50b0020s263688301.log
20140809_125202 50 8 20 420477893 0 0 0 0 0 10000 1299 8541 160 34.312 27.472 ../Q0b/v4d50/logb0020/c08d50b0020s420477893.log
20140809_125222 50 8 20 50746969 0 0 0 0 0 10000 1366 8472 162 36.169 25.989 ../Q0b/v4d50/logb0020/c08d50b0020s50746969.log
20140809_125231 50 8 20 533657980 0 0 0 0 0 10000 1376 8443 181 32.703 25.381 ../Q0b/v4d50/logb0020/c08d50b0020s533657980.log
20140809_125127 50 8 20 681028781 0 0 0 0 0 10000 1322 8515 163 33.749 26.27 ../Q0b/v4d50/logb0020/c08d50b0020s681028781.log
20140809_125112 50 8 20 919028296 0 0 0 0 0 10000 1349 8473 178 32.940 25.943 ../Q0b/v4d50/logb0020/c08d50b0020s919028296.log
20140809_125159 50 8 20 967561224 0 0 0 0 0 10000 1380 8455 165 33.182 25.615 ../Q0b/v4d50/logb0020/c08d50b0020s967561224.log
20140809_125251 50 10 20 103765041 0 0 0 0 0 10000 843 9050 107 45.616 33.773 ../Q0b/v4d50/logb0020/c10d50b0020s103765041.log
20140809_125326 50 10 20 105731136 0 0 0 0 0 10000 805 9092 103 51.066 32.495 ../Q0b/v4d50/logb0020/c10d50b0020s105731136.log
20140809_125320 50 10 20 117661523 0 0 0 0 0 10000 880 9015 105 44.965 32.183 ../Q0b/v4d50/logb0020/c10d50b0020s117661523.log
20140809_125300 50 10 20 141246882 0 0 0 0 0 10000 865 9029 106 40.347 31.7 ../Q0b/v4d50/logb0020/c10d50b0020s141246882.log
20140809_125405 50 10 20 263688301 0 0 0 0 0 10000 793 9085 122 45.612 33.088 ../Q0b/v4d50/logb0020/c10d50b0020s263688301.log
20140809_125346 50 10 20 420477893 0 0 0 0 0 10000 779 9105 116 40.400 32.011 ../Q0b/v4d50/logb0020/c10d50b0020s420477893.log
20140809_125405 50 10 20 50746969 0 0 0 0 0 10000 850 9059 91 42.483 32.183 ../Q0b/v4d50/logb0020/c10d50b0020s50746969.log
20140809_125423 50 10 20 533657980 0 0 0 0 0 10000 808 9056 136 39.085 31.356 ../Q0b/v4d50/logb0020/c10d50b0020s533657980.log
20140809_125304 50 10 20 681028781 0 0 0 0 0 10000 785 9117 98 41.303 32.401 ../Q0b/v4d50/logb0020/c10d50b0020s681028781.log
20140809_125244 50 10 20 919028296 0 0 0 0 0 10000 810 9089 101 42.573 32.527 ../Q0b/v4d50/logb0020/c10d50b0020s919028296.log
20140809_125339 50 10 20 967561224 0 0 0 0 0 10000 810 9073 117 43.886 33.15 ../Q0b/v4d50/logb0020/c10d50b0020s967561224.log
20140809_125432 50 1 30 103765041 1552 0 0 0 0 10000 8448 0 0 3.792 2.09 ../Q0b/v4d50/logb0030/c01d50b0030s103765041.log
20140809_125451 50 1 30 105731136 1535 0 0 0 0 10000 8465 0 0 3.221 2.012 ../Q0b/v4d50/logb0030/c01d50b0030s105731136.log
20140809_125447 50 1 30 117661523 1542 0 0 0 0 10000 8458 0 0 3.487 2.028 ../Q0b/v4d50/logb0030/c01d50b0030s117661523.log
20140809_125436 50 1 30 141246882 1524 0 0 0 0 10000 8476 0 0 3.697 2.044 ../Q0b/v4d50/logb0030/c01d50b0030s141246882.log
20140809_125511 50 1 30 263688301 1550 0 0 0 0 10000 8450 0 0 3.306 1.981 ../Q0b/v4d50/logb0030/c01d50b0030s263688301.log
20140809_125503 50 1 30 420477893 1552 0 0 0 0 10000 8448 0 0 3.196 2.012 ../Q0b/v4d50/logb0030/c01d50b0030s420477893.log
20140809_125518 50 1 30 50746969 1526 0 0 0 0 10000 8474 0 0 3.216 1.981 ../Q0b/v4d50/logb0030/c01d50b0030s50746969.log
20140809_125526 50 1 30 533657980 1562 0 0 0 0 10000 8438 0 0 3.226 2.013 ../Q0b/v4d50/logb0030/c01d50b0030s533657980.log
20140809_125442 50 1 30 681028781 1546 0 0 0 0 10000 8454 0 0 3.858 2.325 ../Q0b/v4d50/logb0030/c01d50b0030s681028781.log
20140809_125427 50 1 30 919028296 1513 0 0 0 0 10000 8487 0 0 3.595 2.059 ../Q0b/v4d50/logb0030/c01d50b0030s919028296.log
20140809_125459 50 1 30 967561224 1489 0 0 0 0 10000 8511 0 0 3.262 2.028 ../Q0b/v4d50/logb0030/c01d50b0030s967561224.log
20140809_125538 50 2 30 103765041 260 0 0 0 0 10000 7170 2570 0 5.850 4.04 ../Q0b/v4d50/logb0030/c02d50b0030s103765041.log
20140809_125605 50 2 30 105731136 244 0 0 0 0 10000 7156 2600 0 5.876 4.041 ../Q0b/v4d50/logb0030/c02d50b0030s105731136.log
20140809_125559 50 2 30 117661523 223 0 0 0 0 10000 7150 2627 0 5.871 4.056 ../Q0b/v4d50/logb0030/c02d50b0030s117661523.log
20140809_125545 50 2 30 141246882 239 0 0 0 0 10000 7190 2571 0 5.882 4.072 ../Q0b/v4d50/logb0030/c02d50b0030s141246882.log
20140809_125624 50 2 30 263688301 251 0 0 0 0 10000 7111 2638 0 5.903 4.087 ../Q0b/v4d50/logb0030/c02d50b0030s263688301.log
20140809_125619 50 2 30 420477893 214 0 0 0 0 10000 7191 2595 0 5.849 4.056 ../Q0b/v4d50/logb0030/c02d50b0030s420477893.log
20140809_125629 50 2 30 50746969 206 0 0 0 0 10000 7207 2587 0 5.810 4.009 ../Q0b/v4d50/logb0030/c02d50b0030s50746969.log
20140809_125636 50 2 30 533657980 230 0 0 0 0 10000 7145 2625 0 5.831 4.041 ../Q0b/v4d50/logb0030/c02d50b0030s533657980.log
20140809_125552 50 2 30 681028781 251 0 0 0 0 10000 7138 2611 0 5.849 4.056 ../Q0b/v4d50/logb0030/c02d50b0030s681028781.log
20140809_125531 50 2 30 919028296 246 0 0 0 0 10000 7186 2568 0 5.820 4.04 ../Q0b/v4d50/logb0030/c02d50b0030s919028296.log
20140809_125611 50 2 30 967561224 219 0 0 0 0 10000 7225 2556 0 5.828 4.041 ../Q0b/v4d50/logb0030/c02d50b0030s967561224.log
20140809_125650 50 3 30 103765041 40 0 0 0 0 10000 6063 3324 573 8.354 5.99 ../Q0b/v4d50/logb0030/c03d50b0030s103765041.log
20140809_125723 50 3 30 105731136 21 0 0 0 0 10000 6059 3328 592 8.485 6.099 ../Q0b/v4d50/logb0030/c03d50b0030s105731136.log
20140809_125714 50 3 30 117661523 42 0 0 0 0 10000 6061 3342 555 8.514 6.193 ../Q0b/v4d50/logb0030/c03d50b0030s117661523.log
20140809_125701 50 3 30 141246882 32 0 0 0 0 10000 6101 3279 588 8.515 6.147 ../Q0b/v4d50/logb0030/c03d50b0030s141246882.log
20140809_125745 50 3 30 263688301 44 0 0 0 0 10000 6064 3322 570 8.558 6.115 ../Q0b/v4d50/logb0030/c03d50b0030s263688301.log
20140809_125737 50 3 30 420477893 40 0 0 0 0 10000 6120 3279 561 8.412 6.021 ../Q0b/v4d50/logb0030/c03d50b0030s420477893.log
20140809_125750 50 3 30 50746969 34 0 0 0 0 10000 6157 3211 598 8.342 5.975 ../Q0b/v4d50/logb0030/c03d50b0030s50746969.log
20140809_125801 50 3 30 533657980 29 0 0 0 0 10000 6071 3305 595 8.472 6.115 ../Q0b/v4d50/logb0030/c03d50b0030s533657980.log
20140809_125706 50 3 30 681028781 33 0 0 0 0 10000 6090 3272 605 8.531 6.084 ../Q0b/v4d50/logb0030/c03d50b0030s681028781.log
20140809_125642 50 3 30 919028296 33 0 0 0 0 10000 6114 3204 649 8.466 6.084 ../Q0b/v4d50/logb0030/c03d50b0030s919028296.log
20140809_125729 50 3 30 967561224 32 0 0 0 0 10000 6150 3241 577 8.509 6.131 ../Q0b/v4d50/logb0030/c03d50b0030s967561224.log
20140809_125814 50 4 30 103765041 6 0 0 0 0 10000 5106 4777 111 11.323 8.33 ../Q0b/v4d50/logb0030/c04d50b0030s103765041.log
20140809_125838 50 4 30 105731136 6 0 0 0 0 10000 5142 4725 127 11.260 8.268 ../Q0b/v4d50/logb0030/c04d50b0030s105731136.log
20140809_125833 50 4 30 117661523 3 0 0 0 0 10000 5128 4758 111 11.294 8.237 ../Q0b/v4d50/logb0030/c04d50b0030s117661523.log
20140809_125819 50 4 30 141246882 6 0 0 0 0 10000 5180 4700 114 11.301 8.252 ../Q0b/v4d50/logb0030/c04d50b0030s141246882.log
20140809_125859 50 4 30 263688301 5 0 0 0 0 10000 5140 4717 138 11.303 8.237 ../Q0b/v4d50/logb0030/c04d50b0030s263688301.log
20140809_125852 50 4 30 420477893 8 0 0 0 0 10000 5200 4666 126 11.119 8.159 ../Q0b/v4d50/logb0030/c04d50b0030s420477893.log
20140809_125904 50 4 30 50746969 3 0 0 0 0 10000 5211 4672 114 11.300 8.283 ../Q0b/v4d50/logb0030/c04d50b0030s50746969.log
20140809_125910 50 4 30 533657980 8 0 0 0 0 10000 5117 4732 143 11.364 8.315 ../Q0b/v4d50/logb0030/c04d50b0030s533657980.log
20140809_125826 50 4 30 681028781 6 0 0 0 0 10000 5101 4762 131 11.259 8.284 ../Q0b/v4d50/logb0030/c04d50b0030s681028781.log
20140809_125808 50 4 30 919028296 4 0 0 0 0 10000 5204 4683 109 11.281 8.268 ../Q0b/v4d50/logb0030/c04d50b0030s919028296.log
20140809_125845 50 4 30 967561224 4 0 0 0 0 10000 5214 4657 125 11.218 8.206 ../Q0b/v4d50/logb0030/c04d50b0030s967561224.log
20140809_125921 50 5 30 103765041 1 0 0 0 0 10000 4331 5366 302 14.024 10.452 ../Q0b/v4d50/logb0030/c05d50b0030s103765041.log
20140809_125945 50 5 30 105731136 0 0 0 0 0 10000 4341 5384 275 14.072 10.42 ../Q0b/v4d50/logb0030/c05d50b0030s105731136.log
20140809_125940 50 5 30 117661523 1 0 0 0 0 10000 4362 5377 260 13.998 10.374 ../Q0b/v4d50/logb0030/c05d50b0030s117661523.log
20140809_125926 50 5 30 141246882 1 0 0 0 0 10000 4399 5348 252 14.097 10.358 ../Q0b/v4d50/logb0030/c05d50b0030s141246882.log
20140809_130002 50 5 30 263688301 1 0 0 0 0 10000 4345 5361 293 14.232 10.421 ../Q0b/v4d50/logb0030/c05d50b0030s263688301.log
20140809_125957 50 5 30 420477893 0 0 0 0 0 10000 4387 5339 274 14.062 10.374 ../Q0b/v4d50/logb0030/c05d50b0030s420477893.log
20140809_130007 50 5 30 50746969 1 0 0 0 0 10000 4422 5304 273 14.174 10.374 ../Q0b/v4d50/logb0030/c05d50b0030s50746969.log
20140809_130013 50 5 30 533657980 0 0 0 0 0 10000 4356 5329 315 14.166 10.468 ../Q0b/v4d50/logb0030/c05d50b0030s533657980.log
20140809_125933 50 5 30 681028781 1 0 0 0 0 10000 4274 5416 309 14.134 10.483 ../Q0b/v4d50/logb0030/c05d50b0030s681028781.log
20140809_125915 50 5 30 919028296 1 0 0 0 0 10000 4410 5306 283 14.049 10.405 ../Q0b/v4d50/logb0030/c05d50b0030s919028296.log
