timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150609_201347 5 1 5 100 100000 103765041 0 10000 9753 247 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.383 0.374 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 115676 q3-extractinstructions.txt 20150609_201357 0.5 557763337768391ad80a3172
20150609_201352 5 1 5 100 100000 141246882 0 10000 9785 215 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.299 0.313 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 103180 q3-extractinstructions.txt 20150609_201402 0.5 557763337768391ad80a3173
20150609_201357 5 1 5 100 100000 681028781 0 10000 9761 239 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.433 0.421 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 113917 q3-extractinstructions.txt 20150609_201408 0.5 557763337768391ad80a3174
20150609_201402 5 1 5 100 100000 117661523 0 10000 9756 244 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.312 0.328 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 115241 q3-extractinstructions.txt 20150609_201412 0.5 557763337768391ad80a3175
20150609_201407 5 1 5 100 100000 105731136 0 10000 9760 240 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.450 0.234 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 114978 q3-extractinstructions.txt 20150609_201418 0.5 557763337768391ad80a3176
20150609_201412 5 1 5 100 100000 967561224 0 10000 9765 235 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.382 0.358 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 111596 q3-extractinstructions.txt 20150609_201423 0.5 557763337768391ad80a3177
20150609_201418 5 1 5 100 100000 420477893 0 10000 9751 249 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.426 0.312 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 116606 q3-extractinstructions.txt 20150609_201428 0.5 557763337768391ad80a3178
20150609_201423 5 1 5 100 100000 263688301 0 10000 9755 245 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.390 0.391 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 115623 q3-extractinstructions.txt 20150609_201433 0.5 557763337768391ad80a3179
20150609_201428 5 1 5 100 100000 50746969 0 10000 9750 250 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.419 0.39 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 117725 q3-extractinstructions.txt 20150609_201438 0.5 557763337768391ad80a317a
20150609_201433 5 1 5 100 100000 533657980 0 10000 9721 279 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.448 0.406 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 128426 q3-extractinstructions.txt 20150609_201443 0.5 557763337768391ad80a317b
20150609_201438 5 1 8 100 100000 919028296 0 10000 9613 387 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.792 0.546 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 178785 q3-extractinstructions.txt 20150609_201451 0.5 557763337768391ad80a317c
20150609_201443 5 1 8 100 100000 103765041 0 10000 9629 371 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.798 0.672 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 169703 q3-extractinstructions.txt 20150609_201456 0.5 557763337768391ad80a317d
20150609_201448 5 1 8 100 100000 141246882 0 10000 9639 361 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.719 0.609 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 167471 q3-extractinstructions.txt 20150609_201501 0.5 557763337768391ad80a317e
20150609_201453 5 1 8 100 100000 681028781 0 10000 9633 367 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.757 0.515 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 170148 q3-extractinstructions.txt 20150609_201506 0.5 557763337768391ad80a317f
20150609_201458 5 1 8 100 100000 117661523 0 10000 9599 401 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.820 0.592 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 184729 q3-extractinstructions.txt 20150609_201511 0.5 557763337768391ad80a3180
20150609_201503 5 1 8 100 100000 105731136 0 10000 9609 391 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.893 0.671 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 180358 q3-extractinstructions.txt 20150609_201516 0.5 557763337768391ad80a3181
20150609_201509 5 1 8 100 100000 967561224 0 10000 9628 372 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.695 0.671 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 171334 q3-extractinstructions.txt 20150609_201521 0.5 557763337768391ad80a3182
20150609_201513 5 1 8 100 100000 420477893 0 10000 9595 405 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.806 0.734 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 185939 q3-extractinstructions.txt 20150609_201526 0.5 557763337768391ad80a3183
20150609_201519 5 1 8 100 100000 263688301 0 10000 9624 376 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.698 0.546 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 173612 q3-extractinstructions.txt 20150609_201532 0.5 557763337768391ad80a3184
20150609_201524 5 1 8 100 100000 50746969 0 10000 9597 403 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.840 0.593 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 185072 q3-extractinstructions.txt 20150609_201537 0.5 557763337768391ad80a3185
20150609_201534 5 10 1 100 100000 919028296 51 10000 9949 0 0 51 0 0 0 0 0 0 0 0 50 100 0 0 1.907 0.5 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 34615 q3-extractinstructions.txt 20150609_201542 0.5 557763e47768391ad8112745
20150609_201529 5 1 8 100 100000 533657980 0 10000 9584 416 0 0 0 0 0 0 0 0 0 0 50 100 0 0 6.856 0.64 ../q3/./log/doc5cop8shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 189127 q3-extractinstructions.txt 20150609_201542 0.5 557763337768391ad80a3186
20150609_201539 5 10 1 100 100000 103765041 41 10000 9959 0 0 41 0 0 0 0 0 0 0 0 50 100 0 0 1.835 0.5 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 29727 q3-extractinstructions.txt 20150609_201547 0.5 557763e47768391ad8112746
20150609_201544 5 10 1 100 100000 141246882 38 10000 9962 0 0 38 0 0 0 0 0 0 0 0 50 100 0 0 1.859 0.546 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 28256 q3-extractinstructions.txt 20150609_201552 0.5 557763e47768391ad8112747
20150609_201549 5 10 1 100 100000 681028781 67 10000 9933 0 0 67 0 0 0 0 0 0 0 0 50 100 0 0 1.935 0.468 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 42254 q3-extractinstructions.txt 20150609_201557 0.5 557763e47768391ad8112748
20150609_201554 5 10 1 100 100000 117661523 46 10000 9954 0 0 46 0 0 0 0 0 0 0 0 50 100 0 0 1.867 0.531 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 32165 q3-extractinstructions.txt 20150609_201602 0.5 557763e47768391ad8112749
20150609_201600 5 10 1 100 100000 105731136 49 10000 9951 0 0 49 0 0 0 0 0 0 0 0 50 100 0 0 1.853 0.484 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 33645 q3-extractinstructions.txt 20150609_201607 0.5 557763e47768391ad811274a
