timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20181127_222553 50 1 5 10000 100000 103765041 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 145 0.067 0.021 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed103765041.log 44992 hl-extractinstructions.txt 20181127_222553 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_2
20181127_222554 50 1 5 10000 100000 141246882 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 145 0.074 0.027 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed141246882.log 47425 hl-extractinstructions.txt 20181127_222554 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_3
20181127_222555 50 1 5 10000 100000 681028781 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 144 0.071 0.024 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed681028781.log 48901 hl-extractinstructions.txt 20181127_222555 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_4
20181127_222555 50 1 5 10000 100000 117661523 0 10 0 0 10 0 9 10000 1 TOTAL 1 0 1 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 22 150 0.073 0.026 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed117661523.log 49968 hl-extractinstructions.txt 20181127_222556 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_5
20181127_222556 50 1 5 10000 100000 105731136 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 151 0.072 0.025 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed105731136.log 48016 hl-extractinstructions.txt 20181127_222556 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_6
20181127_222557 50 1 5 10000 100000 967561224 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 144 0.069 0.023 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed967561224.log 46951 hl-extractinstructions.txt 20181127_222557 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_7
20181127_222558 50 1 5 10000 100000 420477893 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 147 0.069 0.024 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed420477893.log 47973 hl-extractinstructions.txt 20181127_222558 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_8
20181127_222559 50 1 5 10000 100000 263688301 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 143 0.069 0.023 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed263688301.log 45952 hl-extractinstructions.txt 20181127_222559 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_9
20181127_222559 50 1 5 10000 100000 50746969 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 20 153 0.074 0.026 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed50746969.log 48518 hl-extractinstructions.txt 20181127_222600 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_10
20181127_222600 50 1 5 10000 100000 533657980 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 144 0.066 0.021 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed533657980.log 44969 hl-extractinstructions.txt 20181127_222600 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_11
